text,label,del_stop,encoding,padding_25,padding_15,padding_10
드루킹 특검 가시화 대선 전 댓글조작 김경수 연루여부 핵심 년 월부터 만건 댓글작업 정황 김 의원 드루킹 관계 규명 관건 ,0,"['특검', '대선', '조작', '김경수', '연루', '여부', '핵심', '만건', '작업', '정황', '의원', '관계', '규명', '관건']","[42, 374, 323, 130, 1280, 368, 1086, 3065, 1653, 1087, 104, 212, 1307, 1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 374, 323, 130, 1280, 368, 1086, 3065, 1653, 1087, 104, 212, 1307, 1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[104, 212, 1307, 1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
민주 국회 본회의장 입장 한국 실력저지 안 해여야 물리적 충돌은 피해,0,"['민주', '국회', '입장', '한국', '실력', '저지', '여야', '물리', '충돌', '피해']","[366, 55, 101, 3, 913, 2186, 118, 914, 356, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[366, 55, 101, 3, 913, 2186, 118, 914, 356, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 대통령 해외소득 역외탈세에 국민 분노 반드시 근절 해외재산 도피 부처 개별 대응만으론 한계 합동조사단 설치 ,0,"['대통령', '해외', '소득', '역외', '탈세', '국민', '분노', '근절', '해외', '재산', '도피', '부처', '개별', '대응', '한계', '합동', '사단', '설치']","[15, 124, 1320, 2187, 1091, 47, 915, 3073, 124, 427, 3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[15, 124, 1320, 2187, 1091, 47, 915, 3073, 124, 427, 3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[653, 528, 548, 0, 0, 0, 0, 0, 0, 0]"
 검찰 범죄수익 해외은닉 반드시 찾아내 모두 환수 ,0,"['검찰', '범죄', '수익', '해외', '은닉', '모두', '환수']","[92, 461, 654, 124, 910, 106, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 461, 654, 124, 910, 106, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
농성 돌입 총동원령 본회의 가능성에 전운 감도는 국회 소속 의원들 대기령 발동 표 단속 돌입,0,"['농성', '돌입', '동원령', '가능성', '전운', '감도는', '국회', '소속', '의원', '발동', '단속', '돌입']","[1092, 734, 4926, 62, 4927, 4928, 55, 1321, 104, 4929, 1322, 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1092, 734, 4926, 62, 4927, 4928, 55, 1321, 104, 4929, 1322, 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1322, 734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
한국당 국회 내서 농성 본회의장 봉쇄 가능성도,0,"['한국', '국회', '내서', '농성', '봉쇄', '가능성']","[3, 55, 4930, 1092, 3075, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 55, 4930, 1092, 3075, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
민주 한국 바른미래 정의 평화 리얼미터 여론조사 정당지지도,0,"['민주', '한국', '바른', '미래', '정의', '평화', '리얼미터', '여론조사', '정당', '지지도']","[366, 3, 410, 233, 2184, 165, 3035, 1308, 1289, 4931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[366, 3, 410, 233, 2184, 165, 3035, 1308, 1289, 4931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
경찰 드루킹 측근 지시해 김경수 보좌관에 금품 전달 시인 김경수에 후원 여명 중 는 개별 후원 ,0,"['경찰', '측근', '지시', '김경수', '금품', '전달', '시인', '김경수', '후원', '개별', '후원']","[13, 1662, 1663, 130, 1664, 894, 3076, 130, 476, 1660, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 1662, 1663, 130, 1664, 894, 3076, 130, 476, 1660, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
남경필 이틀째 강공모드 이재명 엄정 법적대응 두 후보 욕설 음성파일 놓고 양보없는 백병전,0,"['모드', '이재명', '엄정', '법적대응', '후보', '욕설', '음성', '파일', '양보', '없는', '백병']","[1075, 538, 2188, 4932, 38, 902, 1093, 643, 1274, 39, 4933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1075, 538, 2188, 4932, 38, 902, 1093, 643, 1274, 39, 4933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
해외 은닉 재산 환수기구 추진 조양호 최순실 등 정조준문 대통령 해외 은닉 재산 반드시 환수하라 ,0,"['해외', '은닉', '재산', '환수', '기구', '추진', '조준', '대통령', '해외', '은닉', '재산', '환수']","[124, 910, 427, 762, 1317, 156, 2181, 15, 124, 910, 427, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[124, 910, 427, 762, 1317, 156, 2181, 15, 124, 910, 427, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[427, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 앵커 ,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
드루킹 포털 사 모두 손 뻗쳤나 댓글조작 규모 관심네이버 이어 다음 네이트서도 댓글작업 정황 매크로 조작여부 수사,0,"['포털', '모두', '조작', '규모', '관심', '네이버', '다음', '작업', '정황', '조작', '여부', '수사']","[1665, 106, 323, 253, 254, 171, 255, 1653, 1087, 323, 368, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1665, 106, 323, 253, 254, 171, 255, 1653, 1087, 323, 368, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[368, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
원희룡 후보 토론장서 제 공항 반대 주민에게 폭행 당해 종합 가해자 계란 던지고 폭행 후 자해 병원 실려가,0,"['원희룡', '후보', '토론', '장서', '공항', '반대', '주민', '폭행', '당해', '가해자', '계란', '던지고', '폭행', '자해', '병원', '실려가']","[2175, 38, 4934, 3077, 1666, 765, 326, 93, 1667, 2189, 1310, 2176, 93, 1311, 188, 4935, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2175, 38, 4934, 3077, 1666, 765, 326, 93, 1667, 2189, 1310, 2176, 93, 1311, 188, 4935, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1310, 2176, 93, 1311, 188, 4935, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4935, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
원 후보도 병원서 치료 캠프측 후보 안정이 우선 ,0,"['후보', '병원', '치료', '캠프', '후보', '안정', '우선']","[38, 188, 206, 4936, 38, 1094, 1323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 188, 206, 4936, 38, 1094, 1323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 의장 월 세비 반납 국회 파행 장기화 무한 책임 서울 뉴스 최종무 기자 정세균 국회의장이 일 국회 파행 장기화에 대한 책임을 지는 의미에서 세비를 반납했다 ,0,"['의장', '반납', '국회', '파행', '장기', '무한', '책임', '서울', '최종', '정세균', '국회의장', '국회', '파행', '장기', '책임', '의미', '반납']","[1324, 1668, 55, 2190, 1325, 3078, 655, 2, 408, 1669, 1670, 55, 2190, 1325, 655, 766, 1668, 0, 0, 0, 0, 0, 0, 0, 0]","[1324, 1668, 55, 2190, 1325, 3078, 655, 2, 408, 1669, 1670, 55, 2190, 1325, 655, 766, 1668, 0, 0, 0, 0, 0, 0, 0, 0]","[1670, 55, 2190, 1325, 655, 766, 1668, 0, 0, 0, 0, 0, 0, 0, 0]","[766, 1668, 0, 0, 0, 0, 0, 0, 0, 0]"
 대통령 억류자 석방 핵실험장 폐기 비핵화 시작 중요 의미 북미회담 성공 위한 상당한 성의 김정은 약속 성실히 이행 ,0,"['대통령', '억류', '석방', '핵실험', '폐기', '비핵화', '시작', '중요', '의미', '북미', '회담', '성공', '상당한', '성의', '김정은', '약속', '성실히', '이행']","[15, 477, 767, 413, 317, 179, 21, 1326, 766, 46, 9, 288, 2191, 4937, 81, 549, 3033, 1612, 0, 0, 0, 0, 0, 0, 0]","[15, 477, 767, 413, 317, 179, 21, 1326, 766, 46, 9, 288, 2191, 4937, 81, 549, 3033, 1612, 0, 0, 0, 0, 0, 0, 0]","[9, 288, 2191, 4937, 81, 549, 3033, 1612, 0, 0, 0, 0, 0, 0, 0]","[549, 3033, 1612, 0, 0, 0, 0, 0, 0, 0]"
 대한민국 미래 좌우하는 일 정치권도 한마음 되는 정치 보여주길 ,0,"['대한민국', '미래', '좌우', '정치권', '한마음', '정치']","[146, 233, 3079, 3080, 4938, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[146, 233, 3079, 3080, 4938, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
평화당 국회 본회의 참석 사직서 처리 정족수 확보 예상장병완 추경과 특검 동시처리 약속받아 민주 추경에 군산 대책도 약속 ,0,"['평화', '국회', '참석', '사직서', '처리', '정족수', '확보', '예상', '추경', '특검', '동시', '처리', '약속', '민주', '추경', '군산', '대책', '약속']","[165, 55, 535, 764, 123, 4939, 550, 256, 628, 42, 470, 123, 549, 366, 628, 4940, 637, 549, 0, 0, 0, 0, 0, 0, 0]","[165, 55, 535, 764, 123, 4939, 550, 256, 628, 42, 470, 123, 549, 366, 628, 4940, 637, 549, 0, 0, 0, 0, 0, 0, 0]","[470, 123, 549, 366, 628, 4940, 637, 549, 0, 0, 0, 0, 0, 0, 0]","[4940, 637, 549, 0, 0, 0, 0, 0, 0, 0]"
국회 선거 출마의원 사직 처리 본회의 개의 체포동의안도 보고김경수 양승조 박남춘 이철우 사직 안건 홍문종 염동열 체포동의안,0,"['국회', '선거', '출마', '의원', '사직', '처리', '체포', '동의', '안도', '보고', '김경수', '양승조', '박남춘', '사직', '안건', '홍문종', '염동열', '체포', '의안']","[55, 82, 537, 104, 2192, 123, 551, 552, 4941, 321, 130, 4942, 4943, 2192, 4944, 4945, 4946, 551, 4947, 0, 0, 0, 0, 0, 0]","[55, 82, 537, 104, 2192, 123, 551, 552, 4941, 321, 130, 4942, 4943, 2192, 4944, 4945, 4946, 551, 4947, 0, 0, 0, 0, 0, 0]","[130, 4942, 4943, 2192, 4944, 4945, 4946, 551, 4947, 0, 0, 0, 0, 0, 0]","[4945, 4946, 551, 4947, 0, 0, 0, 0, 0, 0]"
여야 국회정상화 합의 진통 오후 시 본회의 소집 종합 여야 원내수석부대표들 오후 시 반 협상 재개,0,"['여야', '국회', '정상화', '합의', '진통', '소집', '여야', '대표', '협상', '재개']","[118, 55, 164, 100, 1605, 3050, 118, 24, 139, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[118, 55, 164, 100, 1605, 3050, 118, 24, 139, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
국회 긴장감 고조 시 본회의 실력 저지 앵커 ,0,"['국회', '긴장감', '고조', '실력', '저지']","[55, 4948, 1671, 913, 2186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[55, 4948, 1671, 913, 2186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 지방선거에 출마하는 국회의원 명의 사직서 처리 마감을 위한 국회 본회의가 시로 예정돼 있었는데 조금 전 오후 시로 연기됐습니다 ,0,"['지방선거', '출마', '국회의원', '명의', '사직서', '처리', '마감', '국회', '예정', '있었는데', '조금', '연기']","[250, 537, 892, 219, 764, 123, 1672, 55, 66, 4949, 4950, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[250, 537, 892, 219, 764, 123, 1672, 55, 66, 4949, 4950, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4950, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
김제동 문 대통령에 박수까지만 찬양은 안 돼 방송인 김제동씨가 문재인 대통령에 대해 자기 옷은 자기가 벗는 대통령이 나왔다 면서 좋은 일이긴 하지만 찬양까지 가면 안 된다 는 소신을 밝혔다 ,0,"['김제동', '대통령', '박수', '찬양', '방송인', '김제동', '문재인', '대통령', '자기', '자기', '벗는', '대통령', '일이', '찬양', '가면', '소신']","[3081, 15, 4951, 1673, 1327, 3081, 309, 15, 1328, 1328, 4952, 15, 3082, 1673, 1674, 4953, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3081, 15, 4951, 1673, 1327, 3081, 309, 15, 1328, 1328, 4952, 15, 3082, 1673, 1674, 4953, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4952, 15, 3082, 1673, 1674, 4953, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4953, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
여야 사직서 일 특검 추경 일 처리 합의 재보선 곳 종합 특검 수사 범위 추천 방식 구두 합의 재보선 총 곳에서 실시,0,"['여야', '사직서', '특검', '추경', '처리', '합의', '특검', '수사', '범위', '추천', '방식', '구두', '합의', '실시']","[118, 764, 42, 628, 123, 100, 42, 32, 1329, 547, 553, 2193, 100, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[118, 764, 42, 628, 123, 100, 42, 32, 1329, 547, 553, 2193, 100, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[553, 2193, 100, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 재산 은닉 역외 탈세 환수 강한 의지 생활적폐 청산 본격화문 대통령 수석 보좌관회의서 언급,0,"['재산', '은닉', '역외', '탈세', '환수', '강한', '의지', '생활', '청산', '본격', '대통령', '수석', '회의', '언급']","[427, 910, 2187, 1091, 762, 656, 916, 184, 554, 1330, 15, 2194, 214, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[427, 910, 2187, 1091, 762, 656, 916, 184, 554, 1330, 15, 2194, 214, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 2194, 214, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 해외범죄수익환수합동조사단 설치,0,"['해외', '범죄', '수익', '환수', '합동', '사단', '설치']","[124, 461, 654, 762, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[124, 461, 654, 762, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
한진 등 거론 전 정권 수사 전망도,0,"['한진', '거론', '정권', '수사', '전망']","[478, 1611, 1276, 32, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[478, 1611, 1276, 32, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
풍계리까지 전용열차 편성 비핵화 의지 과시 뉴스데스크 앵커 ,0,"['전용', '열차', '편성', '비핵화', '의지', '과시']","[1095, 759, 3083, 179, 916, 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1095, 759, 3083, 179, 916, 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 종합 대통령 해외소득 역외탈세에 국민 분노 반드시 근절 해외재산 도피 부처 개별 대응만으론 한계 합동조사단 설치 ,0,"['대통령', '해외', '소득', '역외', '탈세', '국민', '분노', '근절', '해외', '재산', '도피', '부처', '개별', '대응', '한계', '합동', '사단', '설치']","[15, 124, 1320, 2187, 1091, 47, 915, 3073, 124, 427, 3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[15, 124, 1320, 2187, 1091, 47, 915, 3073, 124, 427, 3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[3074, 1659, 1660, 186, 1661, 653, 528, 548, 0, 0, 0, 0, 0, 0, 0]","[653, 528, 548, 0, 0, 0, 0, 0, 0, 0]"
 검찰 범죄수익 해외은닉 반드시 찾아내 모두 환수 ,0,"['검찰', '범죄', '수익', '해외', '은닉', '모두', '환수']","[92, 461, 654, 124, 910, 106, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 461, 654, 124, 910, 106, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 지난달 국부유출 방지책 논의 효율성 위해 합조단 지시 ,0,"['지난달', '국부', '유출', '방지책', '논의', '효율', '합', '조단', '지시']","[657, 4954, 768, 4955, 236, 3084, 4956, 4957, 1663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[657, 4954, 768, 4955, 236, 3084, 4956, 4957, 1663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
남경필 친형 형수에 폭언 이재명 파트너로 인정 못해 후보 교체하라 이틀 전 이재명 폭언 담긴 음성 파일 듣고 귀 의심 ,0,"['친형', '형수', '폭언', '이재명', '파트너', '인정', '후보', '교체', '이재명', '폭언', '담긴', '음성', '파일', '의심']","[1675, 3085, 1676, 538, 1096, 555, 38, 1097, 538, 1676, 1677, 1093, 643, 1098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1675, 3085, 1676, 538, 1096, 555, 38, 1097, 538, 1676, 1677, 1093, 643, 1098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1677, 1093, 643, 1098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 상식 이하 인격가진 사람이 경기지사 하겠다니 분노 ,0,"['상식', '인격', '가진', '사람', '경기', '지사', '하겠다니', '분노']","[1284, 2195, 3086, 52, 6, 1064, 4958, 915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1284, 2195, 3086, 52, 6, 1064, 4958, 915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 민주당 폭력과 갑질 눈감지 않겠다면 명확한 답 주길 ,0,"['민주당', '폭력', '갑질', '눈감지', '않겠다면', '명확한', '주길']","[112, 1085, 769, 4959, 4960, 4961, 4962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[112, 1085, 769, 4959, 4960, 4961, 4962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 음성 파일 공개할지 고민 중 유세장 활용 여부는 당이 결정 ,0,"['음성', '파일', '공개', '고민', '유세', '활용', '여부', '결정']","[1093, 643, 31, 327, 2196, 770, 368, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1093, 643, 31, 327, 2196, 770, 368, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 에 가리고 김정은 트럼프에 덮인 별무관심 지방선거 일은 지방자치의 근간인 지방선거가 꼭 한 달 남은 날이었다 그러나 시민들의 일상에서 선거는 아무런 이슈가 되지 못하고 있다 한창 갑론을박을 벌일 정치권에서도 선거 열기가 뜨뜻미지근하긴 마찬가지다 ,0,"['김정은', '트럼프', '무관심', '지방선거', '지방자치', '지방선거', '꼭', '시민', '일상', '선거', '이슈', '한창', '갑론', '정치권', '선거', '열기', '미지근하긴', '마찬가지']","[81, 14, 3087, 250, 4963, 250, 771, 479, 2197, 82, 556, 4964, 3088, 3080, 82, 1331, 4965, 3089, 0, 0, 0, 0, 0, 0, 0]","[81, 14, 3087, 250, 4963, 250, 771, 479, 2197, 82, 556, 4964, 3088, 3080, 82, 1331, 4965, 3089, 0, 0, 0, 0, 0, 0, 0]","[556, 4964, 3088, 3080, 82, 1331, 4965, 3089, 0, 0, 0, 0, 0, 0, 0]","[1331, 4965, 3089, 0, 0, 0, 0, 0, 0, 0]"
이재명 측 남경필 가정사를 선거에 악용하지 말라 음성파일 은 어머니 폭행 등 친형의 패륜이 원인,0,"['이재명', '가정사', '선거', '악용', '음성', '파일', '어머니', '폭행', '친형', '패륜', '원인']","[538, 2198, 82, 3090, 1093, 643, 2199, 93, 1675, 4966, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[538, 2198, 82, 3090, 1093, 643, 2199, 93, 1675, 4966, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
홍영표 댓글공작으로 대통령 탄생 가정 자체가 국민모독 종합 대선 불복 특검으로 야권이 생각한다면 합의 어렵지 않나 ,0,"['홍영표', '공작', '대통령', '탄생', '가정', '자체', '국민', '모독', '대선', '불복', '특검', '야권', '생각', '합의', '어렵지']","[1271, 1301, 15, 416, 918, 772, 47, 4967, 374, 1099, 42, 1678, 91, 100, 4968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1271, 1301, 15, 416, 918, 772, 47, 4967, 374, 1099, 42, 1678, 91, 100, 4968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 1678, 91, 100, 4968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
 핵실험장 폐쇄에 민주 환영 한국 폐쇄쇼 서울 연합뉴스 김연정 차지연 기자 여야는 일 북한이 풍계리 핵실험장을 폭파 방식으로 폐쇄하겠다고 발표한 것과 관련 상반된 반응을 보였다 ,0,"['핵실험', '폐쇄', '민주', '환영', '한국', '폐쇄쇼', '서울', '김연정', '여야', '북한', '계리', '핵실험', '폭파', '방식', '폐쇄', '발표', '관련', '상반', '반응']","[413, 1679, 366, 1100, 3, 4969, 2, 4970, 118, 27, 534, 413, 3091, 553, 1679, 33, 34, 3092, 480, 0, 0, 0, 0, 0, 0]","[413, 1679, 366, 1100, 3, 4969, 2, 4970, 118, 27, 534, 413, 3091, 553, 1679, 33, 34, 3092, 480, 0, 0, 0, 0, 0, 0]","[534, 413, 3091, 553, 1679, 33, 34, 3092, 480, 0, 0, 0, 0, 0, 0]","[33, 34, 3092, 480, 0, 0, 0, 0, 0, 0]"
