"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"동부","계","30~34세","형제자매의 자녀·그 배우자","","705","750","754","949","1030",
"동부","계","30~34세","부모의 형제자매·그 배우자","","X","X","X","X","X",
"동부","계","30~34세","기타 친·인척","","139","157","175","201","210",
"동부","계","30~34세","기타 동거인","","992","1198","1424","1883","2287",
"동부","계","35~39세","일반가구원","","151032","143075","132534","123427","115835",
"동부","계","35~39세","가구주","","69128","66087","62623","59742","56514",
"동부","계","35~39세","가구주의 배우자","","47699","44483","40675","36933","33541",
"동부","계","35~39세","자녀","","27769","26523","23987","21763","20987",
"동부","계","35~39세","자녀의 배우자","","1687","1472","1089","901","784",
"동부","계","35~39세","가구주의 부모","","X","X","X","X","X",
"동부","계","35~39세","배우자의 부모","","X","X","X","X","X",
"동부","계","35~39세","손자녀, 그 배우자","","","","190","196","195",
"동부","계","35~39세","친손자녀·그 배우자","","143","147","","","",
"동부","계","35~39세","외손자녀·그 배우자","","45","43","","","",
"동부","계","35~39세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","35~39세","조부모","","X","X","X","X","X",
"동부","계","35~39세","형제자매·그 배우자","","3209","2900","2478","2216","1992",
"동부","계","35~39세","형제자매의 자녀·그 배우자","","366","398","411","426","441",
"동부","계","35~39세","부모의 형제자매·그 배우자","","5","7","8","5","X",
"동부","계","35~39세","기타 친·인척","","144","137","128","141","137",
"동부","계","35~39세","기타 동거인","","833","876","942","1103","1241",
"동부","계","40~44세","일반가구원","","158209","151056","149239","148323","148647",
"동부","계","40~44세","가구주","","79672","75927","76058","76130","76497",
"동부","계","40~44세","가구주의 배우자","","55423","52609","51404","50534","49955",
"동부","계","40~44세","자녀","","17117","16940","16727","16514","16996",
"동부","계","40~44세","자녀의 배우자","","1511","1313","1102","957","946",
"동부","계","40~44세","가구주의 부모","","37","32","32","35","26",
"동부","계","40~44세","배우자의 부모","","X","X","X","X","X",
"동부","계","40~44세","손자녀, 그 배우자","","","","43","49","61",
"동부","계","40~44세","친손자녀·그 배우자","","35","32","","","",
"동부","계","40~44세","외손자녀·그 배우자","","8","12","","","",
"동부","계","40~44세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","40~44세","조부모","","X","X","X","X","X",
"동부","계","40~44세","형제자매·그 배우자","","3319","3058","2711","2708","2682",
"동부","계","40~44세","형제자매의 자녀·그 배우자","","185","194","207","241","287",
"동부","계","40~44세","부모의 형제자매·그 배우자","","36","27","27","27","21",
"동부","계","40~44세","기타 친·인척","","105","123","110","133","131",
"동부","계","40~44세","기타 동거인","","759","789","817","995","1045",
"동부","계","45~49세","일반가구원","","195384","189288","180859","169903","161774",
"동부","계","45~49세","가구주","","106454","102607","98341","92648","87720",
"동부","계","45~49세","가구주의 배우자","","69386","66856","63813","59545","56593",
"동부","계","45~49세","자녀","","12448","12812","12456","11839","11887",
"동부","계","45~49세","자녀의 배우자","","1324","1305","1049","961","892",
"동부","계","45~49세","가구주의 부모","","531","463","447","376","320",
"동부","계","45~49세","배우자의 부모","","11","14","X","X","6",
"동부","계","45~49세","손자녀, 그 배우자","","","","7","6","6",
"동부","계","45~49세","친손자녀·그 배우자","","X","6","","","",
"동부","계","45~49세","외손자녀·그 배우자","","X","X","","","",
"동부","계","45~49세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","45~49세","조부모","","X","X","X","X","X",
"동부","계","45~49세","형제자매·그 배우자","","3868","3840","3436","3209","3022",
"동부","계","45~49세","형제자매의 자녀·그 배우자","","95","112","99","109","119",
"동부","계","45~49세","부모의 형제자매·그 배우자","","106","99","100","94","86",
"동부","계","45~49세","기타 친·인척","","111","120","91","92","95",
"동부","계","45~49세","기타 동거인","","1044","1052","1016","1020","1028",
"동부","계","50~54세","일반가구원","","189449","191331","191475","192983","191136",
"동부","계","50~54세","가구주","","109955","110396","111028","111487","110009",
"동부","계","50~54세","가구주의 배우자","","66560","67111","66557","66801","65781",
"동부","계","50~54세","자녀","","5694","6407","6837","7453","8160",
"동부","계","50~54세","자녀의 배우자","","808","847","702","696","729",
"동부","계","50~54세","가구주의 부모","","2014","2001","1893","1891","1731",
"동부","계","50~54세","배우자의 부모","","81","74","67","64","35",
"동부","계","50~54세","손자녀, 그 배우자","","","","X","X","X",
"동부","계","50~54세","친손자녀·그 배우자","","X","X","","","",
"동부","계","50~54세","외손자녀·그 배우자","","X","X","","","",
"동부","계","50~54세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","50~54세","조부모","","X","X","X","X","X",
"동부","계","50~54세","형제자매·그 배우자","","3016","3051","2968","3064","3164",
"동부","계","50~54세","형제자매의 자녀·그 배우자","","45","52","57","52","62",
"동부","계","50~54세","부모의 형제자매·그 배우자","","165","158","141","168","159",
"동부","계","50~54세","기타 친·인척","","115","135","93","104","92",
"동부","계","50~54세","기타 동거인","","994","1099","1132","1203","1214",
"동부","계","55~59세","일반가구원","","193447","189055","184303","177497","175782",
"동부","계","55~59세","가구주","","115248","112880","110580","106784","105715",
"동부","계","55~59세","가구주의 배우자","","66371","64548","62744","59556","58899",
"동부","계","55~59세","자녀","","2706","2796","2750","2901","3093",
"동부","계","55~59세","자녀의 배우자","","466","441","393","364","407",
"동부","계","55~59세","가구주의 부모","","4438","4157","3932","3888","3620",
"동부","계","55~59세","배우자의 부모","","506","434","310","220","191",
"동부","계","55~59세","손자녀, 그 배우자","","","","X","X","X",
"동부","계","55~59세","친손자녀·그 배우자","","X","X","","","",
"동부","계","55~59세","외손자녀·그 배우자","","X","X","","","",
"동부","계","55~59세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","55~59세","조부모","","X","X","X","X","X",
"동부","계","55~59세","형제자매·그 배우자","","2391","2371","2194","2238","2339",
"동부","계","55~59세","형제자매의 자녀·그 배우자","","33","38","30","35","29",
"동부","계","55~59세","부모의 형제자매·그 배우자","","182","192","184","200","201",
"동부","계","55~59세","기타 친·인척","","115","120","123","106","96",
"동부","계","55~59세","기타 동거인","","991","1076","1062","1204","1192",
"동부","계","60~64세","일반가구원","","151023","159335","165843","174043","176639",
"동부","계","60~64세","가구주","","91280","96229","100922","106179","108188",
"동부","계","60~64세","가구주의 배우자","","49264","52132","54525","56870","57516",
"동부","계","60~64세","자녀","","964","1083","1076","1141","1261",
"동부","계","60~64세","자녀의 배우자","","160","172","153","176","177",
"동부","계","60~64세","가구주의 부모","","5928","6092","5739","6062","5824",
"동부","계","60~64세","배우자의 부모","","987","952","764","669","602",
"동부","계","60~64세","손자녀, 그 배우자","","","","X","X","X",
"동부","계","60~64세","친손자녀·그 배우자","","X","X","","","",
"동부","계","60~64세","외손자녀·그 배우자","","X","X","","","",
"동부","계","60~64세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","60~64세","조부모","","9","X","X","5","X",
"동부","계","60~64세","형제자매·그 배우자","","1400","1484","1505","1629","1680",
"동부","계","60~64세","형제자매의 자녀·그 배우자","","13","19","16","18","19",
"동부","계","60~64세","부모의 형제자매·그 배우자","","141","168","168","193","207",
"동부","계","60~64세","기타 친·인척","","109","126","103","105","96",
"동부","계","60~64세","기타 동거인","","768","875","871","996","1065",
"동부","계","65~69세","일반가구원","","111139","113365","122089","130272","135193",
"동부","계","65~69세","가구주","","66404","67948","73655","78831","82630",
"동부","계","65~69세","가구주의 배우자","","34284","35142","38361","40831","42241",
"동부","계","65~69세","자녀","","235","277","292","347","410",
"동부","계","65~69세","자녀의 배우자","","60","71","64","65","65",
"동부","계","65~69세","가구주의 부모","","7034","6709","6472","6684","6280",
"동부","계","65~69세","배우자의 부모","","1324","1197","1069","983","897",
"동부","계","65~69세","손자녀, 그 배우자","","","","X","X","X",
"동부","계","65~69세","친손자녀·그 배우자","","X","X","","","",
"동부","계","65~69세","외손자녀·그 배우자","","X","X","","","",
"동부","계","65~69세","증손자녀·그 배우자","","X","X","X","X","X",
"동부","계","65~69세","조부모","","28","21","18","31","22",
"동부","계","65~69세","형제자매·그 배우자","","793","846","944","1027","1152",
"동부","계","65~69세","형제자매의 자녀·그 배우자","","6","6","8","9","12",
