count,date,title,description,org_link,link
880,2024-08-13 09:22:00,"GIST 학생들, 교통사고 AI분석 솔루션으로 창업 경진대회 2회 연속 수상",<b>인공지능</b>(AI)을 활용한 교통사고 리포트 자동제작 솔루션을 선보인 '어시스트' 팀은 '제1회 PSD(Pre Startup Dream) 창업경진대회'와 '2024년 창업중심대학 청년 창업아이템 챌린지(호남권)'에서 각각 우수상과 장려상을... ,https://www.aitimes.kr/news/articleView.html?idxno=31947,https://www.aitimes.kr/news/articleView.html?idxno=31947
881,2024-08-13 09:22:00,"유진투자증권, 모트에이아이와 증권업 AI 전환 위한 업무협약",유진투자증권과 모트에이아이가 증권업 <b>인공지능</b>(AI) 전환을 위한 업무협약(MOU)을 체결했다고 13일 밝혔다. 이번 업무협약은 기존 증권업 시스템과 프로세스에 최적화된 AI 모델 개발을 목적으로 체결됐다. 앞으로... ,https://www.ntoday.co.kr/news/articleView.html?idxno=108373,https://www.ntoday.co.kr/news/articleView.html?idxno=108373
882,2024-08-13 09:20:00,‘옛것’에 신기술 융합해 기술 ‘사각지대’ 없애다,"한 회사가 만든 게임 내 <b>인공지능</b> 로봇에 ‘내가 왜 인간이 시키는 일을 해야 하지?’라는 자의식이 생기면서 프로그램 오류가 생긴 일이 있었는데, 이렇게 자의식이 생긴 로봇을 게임 안에서 디비안츠라고 부른다. 허빈... ",https://www.junggi.co.kr/article/articleView.html?no=32662,https://www.junggi.co.kr/article/articleView.html?no=32662
883,2024-08-13 09:20:00,"한투운용, ‘ACE 미국WideMoat동일가중’으로 ETF 명칭 변경",최근 <b>인공지능</b>(AI) 관련주 등 시가총액 상위 종목 위주로 나타난 쏠림 현상과 조정 과정에서 주가 변동 폭이 크게 발생하면서 시총가중방식에 비해 상대적으로 주가 변동 폭이 작은 동일가중방식에 대한... ,https://www.sedaily.com/NewsView/2DD01A47Q7,https://n.news.naver.com/mnews/article/011/0004379488?sid=101
884,2024-08-13 09:20:00,[이슈PICK+] 폭랑장에 돈 버는 개미들 어디로 갔나···'기술 ETF' 인기 급상...,"이를 두고 증권가에서는 <b>인공지능</b>(AI) 분야에서 실질적인 투자 대비 수익이 저조하다는 이른바 'AI버블론'으로 인해 기술주를 중심으로 급락세가 나타났으나, 향후 빅테크기업들이 AI투자를 지속할 것이라는... ",http://www.todaykorea.co.kr/news/articleView.html?idxno=320012,http://www.todaykorea.co.kr/news/articleView.html?idxno=320012
885,2024-08-13 09:20:00,"ETRI, 폐질환 조기 선별기술 개발",이 장치는 폐의 상태에 대한 정보를 복합적으로 획득 후 이를 <b>인공지능</b> 기술을 통해 다중감각 측정 정보와 상호 연관시켜 다각적으로 분석해 다양한 종류의 폐질환을 동시에 선별할 수 있다. 기존 폐질환 진단을 위한... ,https://www.epnc.co.kr/news/articleView.html?idxno=305184,https://www.epnc.co.kr/news/articleView.html?idxno=305184
886,2024-08-13 09:20:00,AI로 복원된 독립운동가·마라톤·태극기 게양 챌린지…광복절 맞아 ‘애국 마...,"처음 입는 광복은 옥중에서 순국해 빛바랜 죄수복으로 남은 독립운동가 87명의 마지막 사진을 AI(<b>인공지능</b>) 기술로 활용, 독립운동의 정신을 담은 빛나는 한복을 입은 모습으로 바꿔 새로운 영웅의 모습으로 기억될 수... ",https://weekly.cnbnews.com/news/article.html?no=162801,https://weekly.cnbnews.com/news/article.html?no=162801
887,2024-08-13 09:20:00,"삼성전자, 트렉 바이시클과 1달 간 '울트라 라이딩 챌린지' 진행","챌린지 참여자들은 사이클에 특화된 '갤럭시 워치 울트라'의 다양한 <b>인공지능</b>(AI) 운동 코칭 기능을 체험할 수 있다. '갤럭시 워치 울트라'를 착용하고 약 4분 정도 사이클링을 하면, 1시간 정도 지속 유지할 수 있는... ",https://www.newsworks.co.kr/news/articleView.html?idxno=762229,https://www.newsworks.co.kr/news/articleView.html?idxno=762229
888,2024-08-13 09:19:00,"'SK 투자' 가우스랩스, 판옵테스 VM 2.0 출시…식각 공정 적용",SK하이닉스가 투자한 산업용 <b>인공지능</b>(AI) 기업 가우스랩스가 AI 기반 가상 계측 솔루션 ‘판옵테스 VM(Panoptes Virtual Metrology)’ 2.0 버전을 출시했다고 13일 밝혔다. SK하이닉스(000660)는 이번 솔루션을 식각 공정에 확대... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01653126638986992,https://n.news.naver.com/mnews/article/018/0005810092?sid=101
889,2024-08-13 09:19:00,삼일PwC &quot;올해 4분기 이후 M&amp;A 시장 점진적 회복&quot;,기업에서는 인수 자금 마련을 위해 비(非)핵심자산을 매각하고 <b>인공지능</b>(AI)을 중심으로 한 신기술에 투자하려는 수요가 늘고 있다. 보고서는 &quot;풍부한 현금을 보유한 기업이 매출 성장을 가속화하고 혁신을 가능하게 하는... ,http://news.mt.co.kr/mtview.php?no=2024081309135041995,https://n.news.naver.com/mnews/article/008/0005076281?sid=101
890,2024-08-13 09:19:00,"에이블리 남성 패션 앱 '4910', 누적 다운로드 100만 돌파",4910은 '<b>인공지능</b>(AI) 개인화 추천 기술' 기반 남성 전문 스타일 커머스다. '10세부터 49세까지 폭넓은 남성 패션 취향을 반영한다'라는 의미와 합리적인 가격으로 다양한 상품을 '사고 싶은(4910) 플랫폼'이라는 뜻을... ,http://www.inews24.com/view/1752376,https://n.news.naver.com/mnews/article/031/0000861471?sid=101
891,2024-08-13 09:18:00,"[이항영의 월가이드] 글로벌 시장 장악한 엔비디아, 빅테크 기업 이길 강점은...","글로벌 시장 장악한 엔비디아, 빅테크 기업 이길 강점은?- 엔비디아, 애플과 함께 소프트웨어 시장 장악 - 엔비디아, 애플 생태계와 비슷한 개념- 엔비디아, 자사칩으로 <b>인공지능</b> 시스템· 소프트웨어 구축- 엔비디아 AI... ",https://news.mtn.co.kr/news-detail/2024081307152911057,https://news.mtn.co.kr/news-detail/2024081307152911057
892,2024-08-13 09:18:00,"한화운용, ‘한·미·일’ 3개국 공략 ETF 3종 출시",끝으로 ‘PLUS 글로벌AI인프라’는 국내 상장 ETF 중 <b>인공지능</b>(AI) 인프라의 기반이 되는 그래픽처리장치(GPU) 및 AI 가속기를 제조하는 엔비디아에 25% 최대 비중으로 투자한다. 남은 75%에는 AI데이터센터에 사용되는... ,https://www.dailian.co.kr/news/view/1395289/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002861519?sid=101
893,2024-08-13 09:18:00,디지털 혁명 시대 수학교육은?,"‘좋은 수학 수업 사례 나눔’에서는 클라우드 기반의 콘텐츠를 이용한 수학 수업 운영, <b>인공지능</b>(AI) 융합 수학 수업 사례 등 17개 시도의 디지털 기반 수학 수업 선도 사례를 공유한다. 또한 ‘수학 수업‧평가 고민... ",https://dhnews.co.kr/news/view/1065571816604942,https://dhnews.co.kr/news/view/1065571816604942
894,2024-08-13 09:18:00,"가우스랩스, AI 기반 가상 계측 솔루션 '판옵테스 VM 2.0' 출시",기존 솔루션에 신규 기능 추가…가상 계측 품질·사용자 편의 동시 개선  SK하이닉스가 투자한 산업용 AI(<b>인공지능</b>) 기업 가우스랩스는 AI 기반 가상 계측 솔루션 '판옵테스 VM(Virtual Metrology)'의 2.0 버전을 출시했다고... ,https://www.youthdaily.co.kr/news/article.html?no=162194,https://www.youthdaily.co.kr/news/article.html?no=162194
895,2024-08-13 09:18:00,날숨 속 초 저농도 산화질소로 폐 질환 초기에 감지,"폐의 상태에 대한 정보를 복합적으로 획득한 뒤 <b>인공지능</b>(AI) 기술을 통해 다중감각 측정 정보와 연관시켜 만성 폐쇄성 폐 질환(COPD), 폐섬유증, 천식 등 다양한 폐 질환을 찾아낼 수 있다. 선별장치는 호기 가스 검출... ",https://www.yna.co.kr/view/AKR20240813034700063?input=1195m,https://n.news.naver.com/mnews/article/001/0014871939?sid=105
896,2024-08-13 09:17:00,"길의료재단 컨소시엄, 병리 이미지 합성 데이터 구축 사업 수행",이번 사업은 과학기술정보통신부가 주관하고 한국<b>지능</b>정보사회진흥원(NIA)이 추진하는 '2024년도 초거대 <b>인공지능</b>(AI) 확산 생태계 조성 사업' 중 하나다. 김지섭 가천대 길병원 병리과 교수가 총괄 책임자로 참여했다.... ,https://www.etnews.com/20240813000019,https://n.news.naver.com/mnews/article/030/0003231155?sid=105
897,2024-08-13 09:17:00,"에이블리 4910, 누적 다운로드 수 100만 돌파",4910은 '<b>인공지능</b>(AI) 개인화 추천 기술'을 기반한 남성 전문 스타일 커머스로 '10세부터 49세까지 폭넓은 남성 패션 취향을 반영한다'는 의미와 합리적인 가격으로 다양한 상품을 '사고 싶은(4910) 플랫폼'이라는... ,http://www.seoulfn.com/news/articleView.html?idxno=529319,http://www.seoulfn.com/news/articleView.html?idxno=529319
898,2024-08-13 09:16:00,"직스테크놀로지, '미래인재 양성 지원' 가천대에 직스캐드 기부","<b>인공지능</b>(AI) 디지털 설계 플랫폼 기업 직스테크놀로지(대표 최종복, 엄신조)가 지난 12일 미래인재 양성 지원을 위해 가천대에 9억원 상당의 직스캐드(ZYXCAD)를 기부했다. 직스테크놀로지는 기부 협약에 따라 반도체대학... ",http://www.ikld.kr/news/articleView.html?idxno=298720,http://www.ikld.kr/news/articleView.html?idxno=298720
899,2024-08-13 09:16:00,"교통안전공단·인천교통공사, 철도기관사 위험 운전 AI로 막는다","(사진제공 : 한국교통안전공단) 한국교통안전공단(TS)이 인천교통공사와 AI(<b>인공지능</b>) 기술을 활용해 진로 개통 확인, 정지신호위반 등 철도기관사의 위험 운전을 예방할 수 있는 기술 개발에 나선다. TS는 인천교통공사와... ",http://www.ikld.kr/news/articleView.html?idxno=298721,http://www.ikld.kr/news/articleView.html?idxno=298721
900,2024-08-13 09:16:00,"코스콤, '코리아 핀테크 위크 2024' 참여",코스콤은 이달 27일부터 3일간 동대문 디자인 플라자(DDP) 에서 진행되는 '코리아 핀테크 위크 2024' 행사에서 금융업계 AI서비스 도입 전략을 주제로 한 세미나 및 홍보관을 열고 <b>인공지능</b>(AI) 서비스 도입 및 발전 방향을... ,https://view.asiae.co.kr/article/2024081309161188111,https://n.news.naver.com/mnews/article/277/0005458368?sid=101
901,2024-08-13 09:16:00,"코오롱베니트, 동진쎄미켐에 AI 플랫폼 IBM '왓슨x' 도입",코오롱베니트가 새롬정보시스템과 함께 반도체·디스플레이·발포제 등 정밀화학 소재 전문기업 동진쎄미켐에 생성형 <b>인공지능</b>(AI) 플랫폼 '왓슨x'를 구축한다고 12일 밝혔다.ㅣ코오롱베니트 제공 코오롱베니트가... ,http://www.biztribune.co.kr/news/articleView.html?idxno=318713,http://www.biztribune.co.kr/news/articleView.html?idxno=318713
902,2024-08-13 09:16:00,"대전교육청, 학생 국외과학연구단지 체험프로그램 운영","또한, 실리콘밸리의 Start Up 개척 사례로 PathoBrainSeq의 맞춤형 의약품 개발 현황을, ImpriMed의 항암제 약물 서비스의 <b>인공지능</b> 모델 적용 현황을 알아보고 캘리포니아사이언스센터, 자연사박물관 견학 등 과학... ",http://www.jbnews.com/news/articleView.html?idxno=1447664,http://www.jbnews.com/news/articleView.html?idxno=1447664
903,2024-08-13 09:14:00,"코스콤, ‘코리아 핀테크 위크 2024’서 서비스 홍보관 운영",코스콤은 오는 27일부터 3일간 동대문 디자인 플라자(DDP) 에서 진행되는 ‘코리아 핀테크 위크 2024’ 행사에서 ‘금융업계 AI서비스 도입 전략’을 주제로 한 세미나 및 홍보관을 열고 <b>인공지능</b>(AI) 서비스 도입 및 발전... ,https://www.dailian.co.kr/news/view/1395304/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002861515?sid=101
904,2024-08-13 09:14:00,"&quot;사이클에 제격&quot; 삼성전자, 트렉 바이시클 협업 갤워치 울트라 라이딩 챌린지","챌린지 참여자들은 사이클에 특화한 갤워치 울트라의 다양한 AI(<b>인공지능</b>) 운동 코칭 기능을 경험할 수 있다. 제품을 착용하고 4분 정도 사이클링을 하면, 1시간 정도 지속 유지할 수 있는 최대 운동 평균 강도 지표인... ",https://isplus.com/article/view/isp202408130038,https://n.news.naver.com/mnews/article/241/0003372645?sid=105
905,2024-08-13 09:14:00,LG유플러스 &quot;익시 포토부스서 AI사진으로 광복절 기억하세요&quot;,LG유플러스가 광복절을 맞아 서울 마포구에 위치한 LG유플러스 도화동 공덕역점에서 광복절 콘셉트의 <b>인공지능</b>(AI) 프로필 사진을 제작해주는 '익시(ixi) 포토부스' 를 선보였다고 13일 밝혔다. 익시 포토부스는 현장에서... ,https://www.hankyung.com/article/202408139671g,https://n.news.naver.com/mnews/article/015/0005021054?sid=105
906,2024-08-13 09:14:00,"단양군, 2024 이야기가 있는 코딩 프로그램 운영","프로그램은 독서 활동과 <b>인공지능</b>(AI) 코딩 수업을 융합한 체험형 활동으로, 수강생은 사서와 함께 독서·독후활동 후 전문 코딩교육을 진행해 자신만의 동화책을 완성할 수 있다. 프로그램 참여를 희망하는 학생은... ",https://www.joongdo.co.kr/web/view.php?key=20240813010003281,https://www.joongdo.co.kr/web/view.php?key=20240813010003281
907,2024-08-13 09:14:00,"코스콤, '코리아 핀테크 위크 2024'서 금융업계 AI 도입 향방 제시",코스콤은 오는 27일부터 3일간 동대문 디자인 플라자(DDP) 에서 진행되는 '코리아 핀테크 위크 2024' 행사에서 <b>인공지능</b>(AI) 서비스 도입 및 발전 방향을 공유할 예정이라고 13일 밝혔다. '코리아 핀테크 위크 2024'는... ,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916632,http://www.shinailbo.co.kr/news/articleView.html?idxno=1916632
908,2024-08-13 09:14:00,"유진투자증권·모트AI, 증권업 AI 전환 업무협약 체결","유진투자증권 송경재 전략기획실장은 &quot;<b>인공지능</b>을 활용한 증권 업무의 선진화는 시대적 흐름&quot;이라며 &quot;이번 업무협약을 바탕으로 증권 업무에 AI 도입을 앞당겨 업무의 자동화와 효율성, 그리고 고객 만족도를... ",https://www.smarttoday.co.kr/news/articleView.html?idxno=57246,https://www.smarttoday.co.kr/news/articleView.html?idxno=57246
909,2024-08-13 09:14:00,"LH, AI 등 미래기술 통해 '임대주택 유지보수 서비스' 고도화 나선다","[사진=LH] 한국토지주택공사(LH)는 메타버스, <b>인공지능</b>(AI) 등 미래기술을 활용한 임대주택 유지보수 서비스 고도화를 추진한다고 13일 밝혔다. 이는 지난 1월 발표된 정부 국정과제인 '스마트 기술을 활용한 양질의... ",https://www.ajunews.com/view/20240813090401156,https://www.ajunews.com/view/20240813090401156
910,2024-08-13 09:14:00,"'AI+보안' 역량 집결…S2W, 금융보안 TF 출범","다크웹 모니터링 기술과 <b>인공지능</b>(AI)을 기반으로 한 금융 특화 전문 태스크포스(TF)가 출범한다. 데이터 인텔리전스 기업 S2W(대표 서상덕)는 금융 시장에 필요로 하는 보안 솔루션 개발과, 데이터 위협 감지에 최적화된... ",https://www.ddaily.co.kr/page/view/2024081309124155116,https://n.news.naver.com/mnews/article/138/0002179864?sid=105
