,key,value
6934,급수,6934
6935,바뀔,6935
6936,갖고있는,6936
6937,하는데도,6937
6938,크고,6938
6939,있을거,6939
6940,될수있으면,6940
6941,받고싶지,6941
6942,가더라도,6942
6943,이여,6943
6944,청소년기,6944
6945,그럴수,6945
6946,써주신다고,6946
6947,받았으나,6947
6948,좋아진거,6948
6949,보려하는데,6949
6950,쓰여있습니다,6950
6951,주부,6951
6952,난리치는,6952
6953,나거나,6953
6954,받았더니,6954
6955,자율신경계,6955
6956,망가져있다고,6956
6957,오거든요,6957
6958,될거라고,6958
6959,증상만,6959
6960,시켜주는걸,6960
6961,돌아온다는,6961
6962,아니라는데,6962
6963,내리나요,6963
6964,뜨는,6964
6965,이니까,6965
6966,하실껀데,6966
6967,알려줄,6967
6968,있을꺼인데,6968
6969,아니니까,6969
6970,뭐라나오나요,6970
6971,바꾸고,6971
6972,일어나서,6972
6973,만져,6973
6974,배랑,6974
6975,뜨겁더라고요,6975
6976,뜨거운,6976
6977,뜨겁고,6977
6978,누설,6978
6979,일어났을,6979
6980,기절,6980
6981,고통스러운,6981
6982,끊어서,6982
6983,지난거라,6983
6984,이따금,6984
6985,발현,6985
6986,젠더,6986
6987,포리,6987
6988,지면,6988
6989,되고싶어요,6989
6990,하리수,6990
6991,유명해지니까,6991
6992,호기심,6992
6993,추구,6993
6994,판단력,6994
6995,부족한,6995
6996,무비,6996
6997,판적,6997
6998,적극,6998
6999,들키게,6999
7000,먹는다면,7000
7001,잇으면,7001
7002,많아질까,7002
7003,잇을수도,7003
7004,생기는게,7004
7005,떠나,7005
7006,걸리게,7006
7007,되면요,7007
7008,어떠냐에,7008
7009,걸린다고,7009
7010,후기,7010
7011,비슷,7011
7012,비슷하게,7012
7013,아산병원,7013
7014,다른데,7014
7015,알려주실수,7015
7016,들었는데요,7016
7017,뛰어내릴까,7017
7018,서있지는,7018
7019,빼곤,7019
7020,아프게,7020
7021,재작년,7021
7022,가리,7022
7023,다투고,7023
7024,씻으러,7024
7025,욕실,7025
7026,들어갔는데,7026
7027,싶은거에요,7027
7028,샴푸,7028
7029,죽으려나,7029
7030,핥기,7030
7031,갔지만,7031
7032,차리고,7032
7033,핥았습니다,7033
7034,큰일,7034
7035,날것,7035
7036,상관없지만,7036
7037,우울했다고,7037
7038,우울하게,7038
7039,라며,7039
7040,그러십니다,7040
7041,해랑,7041
7042,고싶다고는,7042
7043,또래,7043
7044,우울해하면서,7044
7045,우는데,7045
7046,그러는,7046
7047,재미없다고,7047
7048,제나,7048
7049,힘들어하네요,7049
7050,했었다가,7050
7051,일어난다,7051
7052,그러구요,7052
7053,한심하게,7053
7054,쳐다볼것,7054
7055,가겠어요,7055
7056,소용없고,7056
7057,쌓일,7057
7058,들려오고요,7058
7059,말씀드려야,7059
7060,짜리,7060
7061,갖추고,7061
7062,봐야하,7062
7063,살아도,7063
7064,모르시는,7064
7065,보건,7065
7066,할거라서,7066
7067,하시는거,7067
7068,떼오라고,7068
7069,재수생,7069
7070,뜯기,7070
7071,않았어요,7071
7072,틈틈이,7072
7073,나을지,7073
7074,뜨고,7074
7075,말인데요,7075
7076,허용,7076
7077,고대,7077
7078,서울대,7078
7079,서툰거,7079
7080,낫는거,7080
7081,빠졌어요,7081
7082,빠지는거,7082
7083,깨끗한,7083
7084,난적,7084
7085,없었거든요,7085
7086,올라오는거,7086
7087,나타났어요,7087
7088,티코,7088
7089,하체,7089
7090,어지업,7090
7091,웃습니다,7091
7092,별거,7092
7093,장난감,7093
7094,돼죠,7094
7095,심심해서,7095
7096,그지같은걸,7096
7097,할시,7097
7098,뇌전증,7098
7099,가능한지요,7099
7100,햇수,7100
7101,됐고,7101
7102,바뀌,7102
7103,찾아와서,7103
7104,쏟아진다,7104
7105,사귀는데에,7105
7106,화질,7106
7107,선명해지는,7107
7108,환공포증,7108
7109,깨질듯이,7109
7110,아팠어요,7110
7111,흘랴,7111
7112,빼먹는,7112
7113,나타나는거,7113
7114,빼먹는게,7114
7115,버거,7115
7116,필리핀,7116
7117,탑승,7117
7118,확실,7118
7119,해봤고,7119
7120,우울했고,7120
7121,유급,7121
7122,당할,7122
7123,없는데에,7123
7124,지퍼,7124
7125,열면,7125
7126,나갈,7126
7127,걷다가도,7127
7128,여긴,7128
7129,리모컨,7129
7130,잡다가,7130
7131,빠져나가고,7131
7132,어색한데,7132
7133,심각합니다,7133
7134,남자에게,7134
7135,남성호르몬,7135
7136,생기는,7136
7137,일절,7137
7138,돌보는것도,7138
7139,소홀히,7139
7140,하원,7140
7141,청소,7141
7142,여유롭지만,7142
7143,막히네요,7143
7144,사랑스런,7144
7145,미워,7145
7146,보이기까지,7146
7147,오는거,7147
7148,스럽기까지,7148
7149,안되는건데,7149
7150,드니,7150
7151,참을성,7151
7152,떨어지네요,7152
7153,아침밥,7153
7154,먹이는데도,7154
7155,냈는지,7155
7156,행복할것,7156
7157,살아야지,7157
7158,가벼워질것,7158
7159,같다라는,7159
7160,은근,7160
7161,비추라고,7161
7162,뜨러,7162
7163,커피우유,7163
7164,삼켰거든요,7164
7165,멀었는데,7165
7166,원중,7166
7167,말끔,7167
7168,오늘이,7168
7169,모레,7169
7170,비싸서,7170
7171,쌍둥이,7171
7172,잦은,7172
7173,분실,7173
7174,동성,7174
7175,산만함,7175
7176,겪고있는,7176
7177,밑,7177
7178,세이,7178
7179,되는데요,7179
7180,남는지만,7180
7181,요점,7181
7182,근거,7182
7183,들어주세요,7183
7184,홈페이지,7184
7185,취지,7185
7186,발견,7186
7187,입문,7187
7188,적혀있진,7188
7189,직후,7189
7190,떼어놨는데,7190
7191,효력,7191
7192,흐려지며,7192
7193,곤란,7193
7194,보며,7194
7195,받기로,7195
7196,아니구요,7196
7197,경향,7197
7198,도심,7198
7199,을제,7199
7200,뱉질못해,7200
7201,밀려와서,7201
7202,눈가,7202
7203,입가,7203
7204,전화할,7204
7205,얘길,7205
7206,당황,7206
7207,단어,7207
7208,떠오르고,7208
7209,끊고나서도,7209
7210,뜨거워지고,7210
7211,떨고,7211
7212,이현상,7212
7213,안되더라구요,7213
7214,였거든요,7214
7215,생겼구요,7215
7216,해내야하는,7216
7217,안오고이게,7217
7218,겁,7218
7219,그간,7219
7220,지냈거든요,7220
7221,그럴게,7221
7222,익숙하거나,7222
7223,또말,7223
7224,잘하고,7224
7225,지내거든요,7225
7226,쓰거나,7226
7227,그렇더라구요,7227
7228,줘,7228
7229,안될것,7229
7230,고합,7230
7231,불리해,7231
7232,질까봐,7232
7233,접,7233
7234,떨림과,7234
7235,모르겠거든요,7235
7236,그러는지도,7236
7237,모르겠구요,7237
7238,안남으려면,7238
7239,중요하지만,7239
7240,제겐,7240
7241,중요해서요,7241
7242,안남을수있는,7242
7243,없다면,7243
7244,보려고하거든요,7244
7245,드리,7245
7246,해야지,7246
7247,자잘하게,7247
7248,심각해진,7248
7249,드려야겠다,7249
7250,싶더라구요,7250
7251,여태,7251
7252,했던대로,7252
7253,발음,7253
7254,어눌하고,7254
7255,작고,7255
7256,해준다는,7256
7257,다니시는,7257
7258,적어,7258
7259,가시는,7259
7260,계시나요,7260
7261,패션,7261
7262,들어온,7262
7263,들어왔다고,7263
7264,낸다던가,7264
7265,했어,7265
7266,있어라고,7266
7267,알면서도,7267
7268,던지고,7268
7269,문장,7269
7270,읽는,7270
7271,어렵게,7271
7272,쓰는데도,7272
7273,지웠다,7273
7274,썼다,7274
7275,힘들다가도,7275
7276,게으르고,7276
7277,귀찮아하는걸,7277
7278,대는게,7278
7279,까라는,7279
7280,하지말아주세요,7280
7281,이랑은,7281
7282,친해지,7282
7283,뭐랄까,7283
7284,빌,7284
7285,표,7285
7286,이거니와,7286
7287,뱉기도,7287
7288,쳐다보기만,7288
7289,복잡해져서,7289
7290,였었고,7290
7291,상당히,7291
7292,깨진것,7292
7293,회장,7293
7294,ㅂ,7294
7295,난리치는거,7295
7296,불편하고,7296
7297,끝내고,7297
7298,오자,7298
7299,자괴,7299
7300,오는데,7300
7301,나아지는건,7301
7302,이럴수,7302
7303,있단,7303
7304,딱지,7304
7305,닿지도,7305
7306,괜찮아진다는,7306
7307,아니잖아요,7307
7308,였다,7308
7309,아닌것,7309
7310,치가,7310
7311,떨려요,7311
7312,드릴까,7312
7313,비칠지도,7313
7314,싶어서도,7314
7315,왔었는대요,7315
7316,심햐졌던,7316
7317,애도,7317
7318,힘들다가,7318
7319,보냈는대요,7319
7320,나아졌습니다,7320
7321,소도,7321
7322,도하,7322
7323,벋,7323
7324,심하,7324
7325,왔었을,7325
7326,앤,7326
7327,잡아,7327
7328,버리자,7328
7329,만들어,7329
7330,두자,7330
7331,갖고,7331
7332,어떡하지,7332
7333,됐어도,7333
7334,면담,7334
7335,일방,7335
7336,간호조무사,7336
7337,고개,7337
7338,가난한,7338
7339,지내고있는데,7339
7340,퇴직,7340
7341,받고있습니다,7341
7342,받고있으며,7342
7343,다니고있는데요,7343
7344,다가서,7344
7345,지출,7345
7346,되고있습니다,7346
7347,먹고있긴,7347
7348,매스,7348
7349,않는것이,7349
7350,간단하게,7350
7351,난동,7351
7352,부리거나,7352
7353,될듯,7353
7354,살좀빼,7354
7355,됬는데요,7355
7356,먹었거든요,7356
7357,가라앉아요,7357
7358,이러죠,7358
7359,예민해진,7359
7360,내며,7360
7361,본의,7361
7362,아니게,7362
7363,폐,7363
7364,예민하지도,7364
7365,아둔하는,7365
7366,실패,7366
7367,상실,7367
7368,힘들어지네요,7368
7369,주위,7369
7370,산만해져,7370
7371,봤지만,7371
7372,찌거나,7372
7373,않는듯,7373
7374,배란통,7374
7375,낼,7375
7376,예민해졌는데,7376
7377,있는지라,7377
7378,이루어지고,7378
7379,프리랜서,7379
7380,페달,7380
7381,쎄로켈정,7381
7382,콜정,7382
7383,다나,7383
7384,탐스,7384
7385,당할거,7385
7386,떠돌아다니는,7386
7387,가뿐히,7387
7388,넘기는,7388
7389,데려갔습니다,7389
7390,신원,7390
7391,지역구,7391
7392,꺼내겠어요,7392
7393,원해서,7393
7394,심리치료사,7394
7395,달라지긴,7395
7396,넘었는데요,7396
7397,겪은,7397
7398,살찜,7398
7399,특별하게,7399
7400,느낀,7400
7401,없는데요,7401
7402,그러던,7402
7403,이떄,7403
7404,생기니,7404
7405,해주셨습니다,7405
7406,그다음,7406
7407,잘은,7407
7408,힘빠짐,7408
7409,뻣뻣,7409
7410,좋아졌는데,7410
7411,안좋아져서,7411
7412,좋아지는데요,7412
7413,떄문,7413
7414,나타나는건,7414
7415,나타나니,7415
7416,받아서요,7416
7417,달뒤,7417
7418,떄,7418
7419,빼주,7419
7420,감안,7420
7421,받을지도,7421
7422,까지나,7422
7423,취합,7423
7424,정확하지도,7424
7425,않을거라고,7425
7426,큐로켈,7426
7427,생겨서요,7427
7428,광주,7428
7429,끊고나서,7429
7430,남아있는게,7430
7431,남아있나여,7431
7432,보이는거,7432
7433,하시나요,7433
7434,위험할,7434
7435,드린다고,7435
7436,또깥,7436
7437,나타나는지,7437
7438,잘수있게,7438
7439,죽는다,7439
7440,남으니,7440
7441,동일한,7441
7442,먹습니다,7442
7443,출퇴근,7443
7444,시간제,7444
7445,다니고있어요,7445
7446,되실까,7446
7447,하였으며,7447
7448,생겼습니다만,7448
7449,부서,7449
7450,원해야,7450
7451,없나,7451
7452,ㅋㅋ,7452
7453,꺼낼,7453
7454,아려,7454
7455,일어나네요,7455
7456,바람나고,7456
7457,화나서,7457
7458,울거나,7458
7459,따지게,7459
7460,학,7460
7461,폭도,7461
7462,왔구요,7462
7463,디아,7463
7464,페르페,7464
7465,넬슨,7465
7466,파모티딘,7466
7467,나눠서,7467
7468,장염,7468
7469,엑스레이,7469
7470,찍어,7470
7471,라네,7471
7472,안됨,7472
7473,뵙니다,7473
7474,연락처,7474
7475,감사했다고,7475
7476,해달라,7476
7477,응원,7477
7478,할게,7478
7479,이랬어요,7479
7480,했겠죠,7480
7481,하겠지요,7481
7482,손가락,7482
7483,바늘,7483
7484,준다는,7484
7485,안남으면,7485
7486,조건,7486
7487,입기,7487
7488,않는다면,7488
7489,좋았다가,7489
7490,우울했다,7490
7491,가해,7491
7492,좋아하는게,7492
7493,아끼는,7493
7494,어떡해요,7494
7495,지쳐서,7495
7496,욕심,7496
7497,안된다면,7497
7498,될만,7498
7499,남겨주시면,7499
7500,받는것,7500
7501,좋겠고요,7501
7502,받을만한,7502
7503,적는거잖아요,7503
7504,않은거에,7504
7505,써주세요,7505
7506,써주실까,7506
7507,같더군요,7507
7508,있더라구요,7508
7509,떴습니다,7509
7510,같다며,7510
7511,공상,7511
7512,빠져있고,7512
7513,갔다를,7513
7514,먹고나서도,7514
7515,해주실,7515
7516,산만,7516
7517,해보인다고,7517
7518,승부,7518
7519,불타,7519
7520,나오는거죠,7520
7521,지에,7521
7522,시사,7522
7523,적혀있는데,7523
7524,해주시나요,7524
7525,약했는데요,7525
7526,심하네요,7526
7527,합산,7527
7528,재검사,7528
7529,있습니까,7529
7530,했다면,7530
7531,독시,7531
7532,내복,7532
7533,케어,7533
7534,블,7534
7535,아파,7535
7536,모정,7536
7537,웰정,7537
7538,있었거든요,7538
7539,심해졌는지,7539
7540,심각한거,7540
7541,스프,7541
7542,바토,7542
7543,맞을지,7543
7544,심한데도,7544
7545,이래서,7545
7546,호봉,7546
7547,갔다오잔,7547
7548,적은데도,7548
7549,금단증상,7549
7550,목뒤,7550
7551,경련,7551
7552,어눌해지고,7552
7553,뜨겠고,7553
7554,올랐고,7554
7555,지낼만,7555
7556,태어났으니,7556
7557,무사히,7557
7558,군생활,7558
7559,이상해서,7559
7560,주니,7560
7561,싶지만,7561
7562,듣고도,7562
7563,힘듦을,7563
7564,알아채시는,7564
7565,끼쳐,7565
7566,드리는,7566
7567,죄송스럽고,7567
7568,돌아,7568
7569,버릴,7569
7570,맞을,7570
7571,죽고싶습니다,7571
7572,살찌나요,7572
7573,아프려면,7573
7574,떳,7574
7575,갔다오고,7575
7576,괜찮다고하는데,7576
7577,필요하지,7577
7578,가져와서,7578
7579,우울땨문,7579
7580,자려니까,7580
7581,무거운게,7581
7582,있겠어요,7582
7583,있지를,7583
7584,똑,7584
7585,ㅎ,7585
7586,패,7586
7587,구급차,7587
7588,불러야하나요,7588
7589,홈,7589
7590,좀비,7590
7591,마냥,7591
7592,비틀,7592
7593,겪었던,7593
7594,타파,7594
7595,나아짐을,7595
7596,오가며,7596
7597,살아가고있습니다,7597
7598,앓았는데,7598
7599,자고만,7599
7600,했던것,7600
7601,그땐,7601
7602,못마땅히,7602
7603,여기셔서,7603
7604,꺼내,7604
7605,아니며,7605
7606,열려있으,7606
7607,꺼내도,7607
7608,질색,7608
7609,낼수있다고,7609
7610,합니다만,7610
7611,어린시절,7611
7612,있었던것으로,7612
7613,자세하진,7613
7614,겪고있습니다,7614
7615,하고있는데,7615
7616,재수전에도,7616
7617,망가졌습니다,7617
7618,많이는,7618
7619,돌아옵니다,7619
7620,꾸준함과,7620
7621,건강한,7621
7622,넘지,7622
7623,많았던거,7623
7624,되었음에도,7624
7625,살아가나요,7625
7626,꾸준하고,7626
7627,붓는게,7627
7628,나아질수만,7628
7629,가보고싶은,7629
7630,굴뚝,7630
7631,많게는,7631
7632,근이완제,7632
7633,좋아지고,7633
7634,과대,7634
7635,줄이려고,7635
7636,노래,7636
7637,듣거나,7637
7638,되더라고요,7638
7639,어쩌면,7639
7640,아픈거에요,7640
7641,코,7641
7642,없데요,7642
7643,쉬어,7643
7644,아프면,7644
7645,잡은거에요,7645
7646,척도,7646
7647,가는지,7647
7648,에트라빌,7648
7649,흰색,7649
7650,써져있는,7650
7651,해주었는데,7651
7652,묻고,7652
7653,많나요,7653
7654,군상,7654
7655,강조,7655
7656,현직,7656
7657,하길,7657
7658,치료받을,7658
7659,권리,7659
7660,신명기,7660
7661,이성,7661
7662,의복,7662
7663,입는것이,7663
7664,돼지고기,7664
7665,식을을,7665
7666,거룩히,7666
7667,지켜라는,7667
7668,레위기,7668
7669,율법,7669
7670,예수님,7670
7671,고치셨지만,7671
7672,동성애,7672
7673,규정,7673
7674,음행,7674
7675,도둑질,7675
7676,살인자,7676
7677,남색,7677
7678,요술쟁이,7678
7679,있을것이라고,7679
7680,그렇기,7680
7681,통틀어,7681
7682,성전환증,7682
7683,주신,7683
7684,바꿀,7684
7685,커뮤니티,7685
7686,받아주는,7686
7687,프,7687
7688,랜들,7688
7689,많더라구요,7689
7690,싫어하겠습니까,7690
7691,방황,7691
7692,싶어하는데,7692
7693,받아들이는게,7693
7694,번가,7694
7695,나가야,7695
7696,된다던데,7696
7697,안되어있습니다,7697
7698,하려고하니,7698
7699,안된다는걸,7699
7700,표준,7700
7701,넣는게,7701
7702,맞다는,7702
7703,애써,7703
7704,웃으면서,7704
7705,어지럽다가,7705
7706,열어야지만,7706
7707,건강하다고만,7707
7708,가보는데,7708
7709,먹었는데도,7709
7710,고프고,7710
7711,메스꺼움,7711
7712,영양분,7712
7713,먹는거나,7713
7714,워홀,7714
7715,받기까지,7715
7716,걸리더라구요,7716
7717,개월치,7717
7718,침투,7718
7719,꺼려지고,7719
7720,바쁜,7720
7721,잡아야,7721
7722,말씀드려리,7722
7723,필요없고요,7723
7724,가는데요,7724
7725,알려지거나,7725
7726,남지,7726
7727,학생증,7727
7728,갖고오라고,7728
7729,시설,7729
7730,조지원,7730
7731,있었으나,7731
7732,찾아보아도,7732
7733,계실까,7733
7734,남포동,7734
7735,당일,7735
7736,찾고있습니다,7736
7737,년제,7737
7738,지내다가,7738
7739,역주행,7739
7740,교통사고,7740
7741,부로,7741
7742,되었으니,7742
7743,기자,7743
7744,카운트,7744
7745,제적,7745
7746,상관없다면,7746
7747,지나게,7747
7748,반기,7748
7749,말일,7749
7750,일인,7750
7751,앉는,7751
7752,쉬어질,7752
7753,들어오기도,7753
7754,떨린지도,7754
7755,떠냐고,7755
7756,해주길래,7756
7757,떨려서,7757
7758,왠지,7758
7759,나려,7759
7760,아까,7760
7761,가짜,7761
7762,많잖아요,7762
7763,돼,7763
7764,버렸거든요,7764
7765,뜯는거도,7765
7766,중이병,7766
7767,싳,7767
7768,주심,7768
7769,기호,7769
7770,닥터,7770
7771,그러셨던거,7771
7772,올렸었습니다,7772
7773,졌다,7773
7774,해야하나,7774
7775,밎,7775
7776,놀려요,7776
7777,드러낼,7777
7778,엄살,7778
7779,짠데,7779
7780,드릴까봐,7780
7781,하겠아요,7781
7782,보내주시거나,7782
7783,믿어도,7783
7784,돼는지,7784
7785,연말,7785
7786,정산,7786
7787,갔었구나,7787
7788,비싸질,7788
7789,숨는,7789
7790,나약한,7790
7791,우울하기도,7791
7792,어떤지,7792
7793,해주시,7793
7794,남으려면,7794
7795,결격,7795
7796,자라고,7796
7797,범죄,7797
7798,가정사,7798
7799,해야만,7799
7800,여쭙고,7800
7801,갔고요,7801
7802,떨어졌는데,7802
7803,좋아하셔서,7803
7804,재진,7804
7805,재진은,7805
7806,재진도,7806
7807,상관없습니다,7807
7808,유무,7808
7809,검찰,7809
7810,송치,7810
7811,남을것,7811
7812,받지못,7812
7813,마주친,7813
7814,적이있어,7814
7815,해바라기,7815
7816,수사,7816
7817,출시,7817
7818,되는지요,7818
7819,끌려다니지,7819
7820,나타나는,7820
7821,중요한가요,7821
7822,아까전에,7822
7823,캠핑,7823
7824,고기,7824
7825,옆,7825
7826,종이컵,7826
7827,모금,7827
7828,마셨는데,7828
7829,올라오는,7829
7830,물이,7830
7831,이었던것,7831
7832,참이슬,7832
7833,이슬,7833
7834,해주더라구요,7834
7835,그런다는데,7835
7836,떻,7836
7837,규모,7837
7838,모르니,7838
7839,스티,7839
7840,멀어서,7840
7841,면목동,7841
7842,가량,7842
7843,지났어도,7843
7844,다년,7844
7845,던,7845
7846,끊어주는지,7846
7847,잇어야,7847
7848,하던데요,7848
7849,걸릴거,7849
7850,았,7850
7851,어케,7851
7852,함테,7852
7853,고통스러워하는거,7853
7854,막히셔서,7854
7855,거품,7855
7856,성인돨때,7856
7857,기다리다가도,7857
7858,끊어도,7858
7859,현금,7859
7860,별도,7860
7861,했어서,7861
7862,받고는,7862
7863,붙기도,7863
7864,붙을까,7864
7865,말까,7865
7866,남는다고도,7866
7867,봉인,7867
7868,복합,7868
7869,중대장,7869
7870,병영,7870
7871,담관,7871
7872,잡아서,7872
7873,해봤을,7873
7874,같네,7874
7875,싫은,7875
7876,생겼다고,7876
7877,하셔서요,7877
7878,트레,7878
7879,스탄,7879
7880,요즈음,7880
7881,있거든,7881
7882,남나여,7882
7883,남는다면,7883
7884,주나여,7884
7885,부탁드릴,7885
7886,걸림,7886
7887,돌이,7887
7888,심해지는것,7888
7889,그럴까,7889
7890,엊,7890
7891,ㅅ,7891
7892,많아질,7892
7893,곤란한,7893
7894,가능한가여,7894
7895,작업,7895
7896,괴럽힘,7896
7897,해와서,7897
7898,찾아보려,7898
7899,역류,7899
7900,들어가는거,7900
7901,미루더라고요,7901
7902,미뤄지고,7902
7903,받더라고요,7903
7904,도박,7904
7905,받았다고,7905
7906,될수있을거란,7906
7907,하고있는거,7907
7908,야한다고,7908
7909,잡아놨습니다,7909
7910,시긴,7910
7911,안남,7911
7912,밝히지,7912
7913,읺는,7913
7914,받은걸,7914
7915,숨길수있나요,7915
7916,빼려하는데,7916
7917,늘까봐,7917
7918,무관,7918
7919,받았는지,7919
7920,안다는데,7920
7921,제하,7921
7922,남겨서,7922
7923,가능하게,7923
7924,메리츠화재,7924
7925,배당,7925
7926,알파,7926
7927,이런것,7927
7928,들어놓으셨는데,7928
7929,않으신,7929
7930,바꿨는데요,7930
7931,깨서,7931
7932,자면서도,7932
7933,은합,7933
7934,지다,7934
7935,였을까요,7935
7936,찌,7936
7937,비롯,7937
7938,느껴져,7938
7939,다는데,7939
7940,힘들어지나요,7940
7941,맘대로,7941
7942,갔나,7942
7943,학부,7943
7944,대학원,7944
7945,이수,7945
7946,의과대학,7946
7947,하래,7947
7948,댐,7948
7949,되고싶어서,7949
7950,다르,7950
7951,이루고,7951
7952,싶은게,7952
7953,사라질줄,7953
7954,아니더라고요,7954
7955,르,7955
7956,공허함도,7956
7957,급발진,7957
7958,처신,7958
7959,심해졌나,7959
7960,그래서요,7960
7961,필요하면,7961
7962,알아보는게,7962
7963,간곳,7963
7964,들었었거든요,7964
7965,뱡,7965
7966,회시,7966
7967,뜨나요,7967
7968,보여서요,7968
7969,안다니면서,7969
7970,사귄다거나,7970
7971,뭐라도,7971
7972,해보자는,7972
7973,친해지고싶은데,7973
7974,우울해지는것도,7974
7975,공허한것처럼,7975
7976,먹을걸,7976
7977,신나하거나,7977
7978,하고싶어서,7978
7979,들어갔고,7979
7980,친해진,7980
7981,됬는데,7981
7982,있을만큼,7982
7983,들여다봐요,7983
7984,오는지,7984
7985,안오는지,7985
7986,갉아먹어요,7986
7987,사랑받지,7987
7988,해주시는것도,7988
7989,친했던,7989
7990,친하구요,7990
7991,낀다고,7991
7992,느끼고있고,7992
7993,사귄,7993
7994,길고,7994
7995,심한거,7995
7996,거래,7996
7997,빠지고싶어하는거,7997
7998,아니냐고,7998
7999,그러고싶은데,7999
8000,북부,8000
8001,날아올수,8001
8002,웩슬러,8002
8003,범,8003
8004,하락,8004
8005,범주,8005
8006,보인다,8006
8007,고함,8007
8008,보았을,8008
8009,가져가면,8009
8010,가져가야하는,8010
8011,조속,8011
8012,소비,8012
8013,자잘한,8013
8014,했는대,8014
8015,순위,8015
8016,내후년,8016
8017,노려야,8017
8018,뜨면,8018
8019,애매해져서,8019
8020,안좋은걸,8020
8021,쫌,8021
8022,꺼려지는데,8022
8023,나오먄,8023
8024,주신다고,8024
8025,나온다고,8025
8026,나오는건,8026
8027,거고,8027
8028,번의,8028
8029,아요,8029
8030,이지롱,8030
8031,멀미,8031
8032,맺힌,8032
8033,억울함이,8033
8034,나아질까,8034
8035,만든,8035
8036,우울하거나,8036
8037,힘들어지게,8037
8038,만드는,8038
8039,까먹어요,8039
8040,지낸,8040
8041,치룬,8041
8042,까먹,8042
8043,이맘때,8043
8044,야할,8044
8045,만지기만,8045
8046,듣다,8046
8047,소화도,8047
8048,나왔다고,8048
8049,신경계,8049
8050,푹,8050
8051,자세하게,8051
8052,댓글,8052
8053,필요하다면,8053
8054,예민하다고,8054
8055,도와주고,8055
8056,알던,8056
8057,해오기,8057
8058,많아지다,8058
8059,불안함을,8059
8060,받길,8060
8061,아니다,8061
8062,군말,8062
8063,해주지,8063
8064,측,8064
8065,한의사,8065
8066,보충역,8066
8067,궁금해,8067
8068,넣고있다가,8068
8069,했었어서,8069
8070,믿겠어서,8070
8071,건강한것을,8071
8072,뗄,8072
8073,경찰관,8073
8074,옮기고,8074
8075,있고한데,8075
8076,옮긴다,8076
8077,싸워,8077
8078,생겨났습니다,8078
8079,멈춰지지,8079
8080,양옆,8080
8081,정수리,8081
8082,소실,8082
8083,훤히,8083
8084,낮았던,8084
8085,뚫고,8085
8086,아리까리했는데,8086
8087,더군요,8087
8088,발발했을,8088
8089,고치려는,8089
8090,의아,8090
8091,해하실수도,8091
8092,있을꺼,8092
8093,어렴풋,8093
8094,있다는것을,8094
8095,느끼고있었지만,8095
8096,찾아보면,8096
8097,걸리것을,8097
8098,어려웠던것,8098
8099,않도록,8099
8100,싸대기,8100
8101,후드,8101
8102,써가며,8102
8103,하였지만,8103
8104,이글,8104
8105,읽고계신,8105
8106,약점,8106
8107,들킨것,8107
8108,부끄럽고,8108
8109,나가지도,8109
8110,않으며,8110
8111,나가더라도,8111
8112,나가지,8112
8113,벌으셔서,8113
8114,키워주셨는데,8114
8115,약한것이,8115
8116,첫째,8116
8117,크실까봐,8117
8118,받으시게,8118
8119,행복한,8119
8120,국정원,8120
8121,쩝쩝,8121
8122,액체,8122
8123,류,8123
8124,숨소리,8124
8125,싶거나,8125
8126,ㅋ,8126
8127,꽂고,8127
8128,중동,8128
8129,먹거나,8129
8130,이어폰,8130
8131,가리거나,8131
8132,불편해요,8132
8133,걸려서,8133
8134,선지,8134
8135,능이,8135
8136,눈데,8136
8137,잇는게,8137
8138,폰,8138
8139,게속,8139
8140,틀어놓고,8140
8141,고가,8141
8142,미루는게,8142
8143,파토,8143
8144,내는게,8144
8145,잦,8145
8146,잇는데,8146
8147,심햇,8147
8148,안하면,8148
8149,찌르는,8149
8150,잇고,8150
8151,힘든거,8151
8152,힘든게,8152
8153,초진때,8153
8154,불가한데,8154
8155,숨겨서,8155
8156,다짐,8156
8157,불가,8157
8158,신용,8158
8159,횟수,8159
8160,남았는데,8160
8161,짧은게,8161
8162,이자,8162
8163,느낄까봐,8163
8164,늘려,8164
8165,맞을것,8165
8166,이일,8166
8167,소주,8167
8168,죽지못해,8168
8169,미용,8169
8170,구증,8170
8171,보였던,8171
8172,가상현실,8172
8173,다니긴,8173
8174,위험하지,8174
8175,않거나,8175
8176,원하지,8176
8177,받아야하는지,8177
8178,왔었는데요,8178
8179,나아지더라구요,8179
8180,낫다,8180
8181,안되,8181
8182,특별한,8182
8183,속단,8183
8184,보네요,8184
8185,주길래,8185
8186,그런라,8186
8187,받더라고,8187
8188,툐,8188
8189,아주머니,8189
8190,받아가시길,8190
8191,기다렷다,8191
8192,받으시는,8192
8193,들꺼는,8193
8194,어린이집,8194
8195,보육,8195
8196,자진,8196
8197,받았네요,8197
8198,살찌시는,8198
8199,많잖습니까,8199
8200,당했다가,8200
8201,하나로,8201
8202,명백한,8202
8203,끌,8203
8204,하시더라고요,8204
8205,모른다고,8205
8206,해봅니다,8206
8207,가려는,8207
8208,까지에,8208
8209,수만,8209
8210,쉰다고,8210
8211,드리니깐,8211
8212,중요한게,8212
8213,같다면서,8213
8214,말아야,8214
8215,맞다고,8215
8216,하시네요,8216
8217,보인다면서,8217
8218,눌,8218
8219,리기,8219
