customer_id,month,total_month_price,rank
13885,5,697714,Platinum
13885,6,188172,Silver
13886,9,425742,Gold
13887,5,611013,Platinum
13888,5,401270,Gold
13888,8,639960,Platinum
13889,9,728741,Platinum
13890,8,543208,Gold
13890,10,181529,Silver
13890,11,1333112,Vip
13890,12,902317,Platinum
13892,4,95300,Silver
13892,10,904152,Platinum
13892,11,106977,Silver
13893,2,1435282,Vip
13894,2,281165,Silver
13894,11,705789,Platinum
13895,6,668540,Platinum
13895,7,969860,Platinum
13895,10,1702219,Vip
13895,11,1192066,Vip
13897,10,543907,Gold
13898,1,272565,Silver
13899,3,521778,Gold
13899,11,157354,Silver
13900,3,625049,Platinum
13900,5,655272,Platinum
13900,6,14858,Silver
13901,1,374771,Gold
13901,3,758457,Platinum
13901,7,2728785,Vip
13901,8,774171,Platinum
13901,9,375680,Gold
13904,2,351557,Gold
13904,11,229896,Silver
13908,3,867008,Platinum
13908,5,585772,Gold
13908,8,1102114,Vip
13908,9,1587079,Vip
13911,2,977603,Platinum
13911,3,493425,Gold
13911,4,433416,Gold
13911,5,1073988,Vip
13911,7,1282542,Vip
13911,10,250453,Silver
13914,11,1095034,Vip
13917,6,114284,Silver
13917,10,361241,Gold
13918,3,346453,Gold
13918,10,1773590,Vip
13919,8,372586,Gold
13919,10,300061,Gold
13923,10,613775,Platinum
13924,9,1186944,Vip
13924,10,541705,Gold
13924,11,957064,Platinum
13924,12,528595,Gold
13925,7,664449,Platinum
13925,8,202645,Silver
13925,9,318485,Gold
13926,11,391289,Gold
13927,9,610034,Platinum
13928,7,182141,Silver
13928,8,211945,Silver
13928,11,417981,Gold
13929,1,721661,Platinum
13929,6,751290,Platinum
13930,7,367079,Gold
13930,10,222590,Silver
13931,3,661111,Platinum
13931,9,1502091,Vip
13932,2,537335,Gold
13933,7,526130,Gold
13933,8,538034,Gold
13934,3,1611830,Vip
13936,6,658261,Platinum
13937,6,277669,Silver
13938,11,125261,Silver
13939,2,322506,Gold
13939,8,359581,Gold
13939,11,311738,Gold
13940,7,382147,Gold
13940,8,301425,Gold
13940,10,393719,Gold
13940,11,389524,Gold
13941,2,1789672,Vip
13941,6,1245100,Vip
13941,9,1797013,Vip
13941,11,2191397,Vip
13946,3,366817,Gold
13946,5,482657,Gold
13946,9,132148,Silver
13947,10,158368,Silver
13949,9,1589386,Vip
13949,10,1214842,Vip
13949,11,532860,Gold
13949,12,905866,Platinum
13950,4,313433,Gold
13950,9,252323,Silver
13950,11,736607,Platinum
13951,2,371554,Gold
13951,4,530500,Gold
13951,6,276883,Silver
13952,4,3570746,SVip
13952,5,2112125,Vip
13953,3,874000,Platinum
13953,5,1311000,Vip
13953,6,874000,Platinum
13953,8,619421,Platinum
13953,10,874000,Platinum
13953,12,718987,Platinum
13954,9,397512,Gold
13954,12,371467,Gold
13955,2,358514,Gold
13955,7,206019,Silver
13956,3,206298,Silver
13956,4,301180,Gold
13956,7,674290,Platinum
13956,10,331508,Gold
13956,12,268405,Silver
13959,3,214479,Silver
13959,9,448536,Gold
13960,9,223918,Silver
13960,11,178505,Silver
13962,4,205564,Silver
13962,11,90808,Silver
13963,1,578745,Gold
13963,2,318398,Gold
13967,7,141063,Silver
13969,1,603479,Platinum
13969,3,254421,Silver
13969,4,440128,Gold
13969,5,774381,Platinum
13969,6,1819702,Vip
13969,7,617078,Platinum
13969,8,1723545,Vip
13969,10,3673911,SVip
13969,11,3316410,SVip
13969,12,1996041,Vip
13971,2,582923,Gold
13971,3,540726,Gold
13971,5,579811,Gold
13971,6,535692,Gold
13971,8,1232200,Vip
13971,10,649661,Platinum
13971,11,700423,Platinum
13972,5,255033,Silver
13972,9,77523,Silver
13973,2,462695,Gold
13974,10,722955,Platinum
13975,3,1173187,Vip
13975,5,494421,Gold
13975,7,265276,Silver
13975,8,630853,Platinum
13975,11,1738508,Vip
13976,5,625749,Platinum
13978,10,277914,Silver
13978,11,66074,Silver
13979,9,1520532,Vip
13980,10,349844,Gold
13982,1,830649,Platinum
13982,6,570442,Gold
13982,10,1121639,Vip
13983,1,577853,Gold
13983,2,506920,Gold
13983,3,506920,Gold
13983,4,533891,Gold
13983,6,237186,Silver
13983,9,668575,Platinum
13983,10,718445,Platinum
13983,11,225282,Silver
13984,1,227152,Silver
13984,4,755975,Platinum
13984,8,178470,Silver
13984,11,176862,Silver
13985,3,686963,Platinum
13985,5,433154,Gold
13985,6,916826,Platinum
13985,7,764540,Platinum
13985,8,2045789,Vip
13985,9,1779848,Vip
13985,10,2046942,Vip
13985,11,3409106,SVip
13985,12,257934,Silver
13986,11,560164,Gold
13988,3,1103092,Vip
13988,5,1267334,Vip
13988,6,991850,Platinum
13988,9,2205643,Vip
13988,10,874367,Platinum
13988,11,808345,Platinum
13989,4,1567379,Vip
13989,10,645728,Platinum
13990,5,544152,Gold
13991,7,220859,Silver
13991,9,368565,Gold
13991,10,349530,Gold
13991,11,551878,Gold
13992,11,134246,Silver
13993,1,564866,Gold
13993,2,873475,Platinum
13993,4,486328,Gold
13993,5,684779,Platinum
13993,7,936211,Platinum
13993,8,382812,Gold
13993,9,672805,Platinum
13993,10,1457919,Vip
13994,7,504420,Gold
13994,8,228970,Silver
13994,9,631150,Platinum
13994,10,2407712,Vip
13994,12,202942,Silver
13995,4,542666,Gold
13995,7,713621,Platinum
13995,8,267793,Silver
13995,10,534940,Gold
13995,11,377148,Gold
13999,1,537684,Gold
13999,3,526987,Gold
13999,5,586698,Gold
13999,6,550707,Gold
13999,7,1163696,Vip
13999,8,584426,Gold
13999,9,536688,Gold
13999,10,539153,Gold
13999,11,1266251,Vip
14000,5,1111133,Vip
14001,4,1761809,Vip
14001,10,1282927,Vip
14002,7,925968,Platinum
14004,2,1573234,Vip
14004,6,1014434,Vip
14004,8,2590361,Vip
14004,9,1411038,Vip
14004,10,1421386,Vip
14005,5,327155,Gold
14005,6,252236,Silver
14005,7,638194,Platinum
14005,9,491397,Gold
14005,11,3316025,SVip
14006,1,532161,Gold
14006,4,625172,Platinum
14006,8,524574,Gold
14009,5,1215926,Vip
14012,3,574742,Gold
14013,3,207138,Silver
14013,7,271464,Silver
14013,8,348236,Gold
14014,9,883054,Platinum
14015,10,1603510,Vip
14016,3,2582774,Vip
14016,5,1981060,Vip
14016,7,1707061,Vip
14019,7,671738,Platinum
14019,9,727587,Platinum
14019,10,1085647,Vip
14020,9,578832,Gold
14020,11,544781,Gold
14021,3,347677,Gold
14021,5,529294,Gold
14021,7,227589,Silver
14022,4,769120,Platinum
14023,4,477448,Gold
14023,12,543505,Gold
14024,8,572819,Gold
14027,10,183225,Silver
14029,7,288769,Silver
14029,10,528700,Gold
14030,2,537038,Gold
14030,4,788854,Platinum
14030,8,388895,Gold
14030,9,278473,Silver
14030,11,947468,Platinum
14031,1,2491791,Vip
14031,3,2975323,Vip
14031,4,1705034,Vip
14031,5,2154497,Vip
14031,6,1596553,Vip
14031,8,1414324,Vip
14031,9,2783025,Vip
14031,10,6104890,SVip
14031,11,3615021,SVip
14031,12,886445,Platinum
14032,3,541250,Gold
14032,4,530238,Gold
14032,5,529941,Gold
14032,6,541530,Gold
14032,9,528245,Gold
14032,11,1127285,Vip
14032,12,320093,Gold
14034,7,828394,Platinum
14034,11,305865,Gold
14035,2,527196,Gold
14035,3,697417,Platinum
14035,8,238916,Silver
14035,10,507689,Gold
14035,11,524959,Gold
14036,2,1095384,Vip
14037,6,61879,Silver
14038,5,1252127,Vip
14038,7,646934,Platinum
14038,9,828482,Platinum
14039,11,266045,Silver
14040,1,1597759,Vip
14040,4,299082,Silver
14040,5,617620,Platinum
14040,6,885676,Platinum
14040,7,265608,Silver
14040,8,655412,Platinum
14040,9,458675,Gold
14040,10,1443603,Vip
14041,3,247184,Silver
14044,2,297929,Silver
14044,7,296792,Silver
14044,8,341699,Gold
14044,11,193521,Silver
14045,1,1617511,Vip
14045,8,713184,Platinum
14046,2,270922,Silver
14047,1,16256,Silver
14047,5,593795,Gold
14047,9,562051,Gold
14047,12,613810,Platinum
14048,2,716557,Platinum
14049,1,1797083,Vip
14049,5,3478048,SVip
14049,7,396673,Gold
14049,11,4079797,SVip
14050,8,849493,Platinum
14050,11,455144,Gold
14051,1,845857,Platinum
14051,2,1423396,Vip
14051,3,1582114,Vip
14051,4,2044845,Vip
14051,5,1105085,Vip
14051,6,936683,Platinum
14051,7,2753624,Vip
14051,8,1298414,Vip
14051,9,1021531,Vip
14051,10,4704654,SVip
14051,11,2943457,Vip
14051,12,3431673,SVip
14052,11,393929,Gold
14053,7,269629,Silver
14053,8,185288,Silver
14054,10,161620,Silver
14055,8,1268418,Vip
14056,2,1017982,Vip
14056,3,1633610,Vip
14056,4,562558,Gold
14056,5,2485184,Vip
14056,6,687558,Platinum
14056,7,1735868,Vip
14056,8,1201015,Vip
14056,9,444096,Gold
14056,10,1990989,Vip
14056,11,1749136,Vip
14056,12,742934,Platinum
14057,2,1079355,Vip
14057,3,687540,Platinum
14057,4,683537,Platinum
14057,5,598620,Gold
14057,6,843584,Platinum
14057,7,769574,Platinum
14057,8,2119607,Vip
14057,9,579566,Gold
14057,10,760834,Platinum
14057,11,1117251,Vip
14059,3,320932,Gold
14060,1,1144520,Vip
14060,2,703849,Platinum
14060,3,244720,Silver
14060,4,1049743,Vip
14060,5,498354,Gold
14060,6,765624,Platinum
14060,7,331385,Gold
14060,8,905638,Platinum
14060,9,1805369,Vip
14060,10,515275,Gold
14060,11,721154,Platinum
14060,12,519995,Gold
14062,1,2888167,Vip
14062,4,3038443,SVip
14062,6,629349,Platinum
14062,7,1570473,Vip
14062,8,2986772,Vip
14062,9,2488592,Vip
14062,11,2166436,Vip
14064,3,979754,Platinum
14064,5,492341,Gold
14064,8,445512,Gold
14064,11,414817,Gold
14066,3,266657,Silver
14067,9,392723,Gold
14067,10,262252,Silver
14068,1,464705,Gold
14071,3,623703,Platinum
14071,10,758037,Platinum
14071,11,860924,Platinum
14071,12,270205,Silver
14073,11,264017,Silver
14075,3,538244,Gold
14075,11,555094,Gold
14075,12,553731,Gold
14076,8,207435,Silver
14077,3,204708,Silver
14077,4,144210,Silver
14077,6,193660,Silver
14077,9,98412,Silver
14077,10,231994,Silver
14078,2,297247,Silver
14078,4,290867,Silver
14078,5,194534,Silver
14078,6,426389,Gold
14078,8,387112,Gold
14079,8,655674,Platinum
14080,11,79708,Silver
14081,2,870678,Platinum
14083,3,25171,Silver
14083,5,26534,Silver
14083,7,72716,Silver
14083,8,31201,Silver
14083,12,820703,Platinum
14085,1,967430,Platinum
14085,2,422526,Gold
14085,3,896723,Platinum
14085,5,544502,Gold
14085,6,258616,Silver
14085,7,503126,Gold
14085,10,507863,Gold
14085,11,487377,Gold
14085,12,1102970,Vip
14087,12,334689,Gold
14088,1,13188502,SVip
14088,6,13709721,SVip
14088,7,15933037,SVip
14088,8,1756530,Vip
14088,10,14215277,SVip
14088,11,29456614,SVip
14089,10,277495,Silver
14090,1,133407,Silver
14092,1,556738,Gold
14092,3,416373,Gold
14092,4,544292,Gold
14092,5,572749,Gold
14092,6,489072,Gold
14092,7,630223,Platinum
14092,9,537719,Gold
14092,10,613845,Platinum
14092,11,1094003,Vip
14092,12,619596,Platinum
14093,11,758387,Platinum
14096,8,38176,Silver
14096,9,16194975,SVip
14096,10,33411848,SVip
14096,11,48642959,SVip
14096,12,15620093,SVip
14098,11,257567,Silver
14099,1,410115,Gold
14099,2,350631,Gold
14099,3,426739,Gold
14099,5,452032,Gold
14099,6,705859,Platinum
14099,7,411881,Gold
14099,8,610086,Platinum
14099,10,1014626,Vip
14099,11,373722,Gold
14100,7,335528,Gold
14101,1,1313796,Vip
14101,2,1909567,Vip
14101,3,2140600,Vip
14101,5,1906648,Vip
14101,7,1372180,Vip
14101,9,1804635,Vip
14102,10,374246,Gold
14102,11,1351693,Vip
14102,12,207138,Silver
14104,6,194482,Silver
14104,7,183452,Silver
14105,4,2213370,Vip
14107,2,450721,Gold
14107,3,968706,Platinum
14107,5,524067,Gold
14107,6,632356,Platinum
14107,9,1092674,Vip
14107,10,421774,Gold
14108,8,509244,Gold
14108,11,535901,Gold
14109,9,252061,Silver
14110,3,1580646,Vip
14110,5,1393610,Vip
14110,6,663750,Platinum
14110,7,554815,Gold
14110,8,1504993,Vip
14110,9,1583670,Vip
14110,10,1442204,Vip
14110,11,641585,Platinum
14110,12,568869,Gold
14111,4,164661,Silver
14111,8,267444,Silver
14111,9,84428,Silver
14111,11,694567,Platinum
14112,3,1078690,Vip
14112,5,935879,Platinum
14112,8,1308063,Vip
14112,10,1404046,Vip
14112,11,369002,Gold
14113,9,861554,Platinum
14113,11,772860,Platinum
14113,12,824881,Platinum
14114,1,341087,Gold
14114,3,334567,Gold
14116,8,559307,Gold
14116,9,539957,Gold
14116,10,572382,Gold
14116,11,745382,Platinum
14117,7,157320,Silver
14121,10,407458,Gold
14121,11,3104255,SVip
14121,12,1347987,Vip
14124,9,733425,Platinum
14125,9,2264411,Vip
14125,11,2491249,Vip
14126,11,1125065,Vip
14126,12,109250,Silver
14127,2,549973,Gold
14127,3,240524,Silver
14127,8,450075,Gold
14128,3,534083,Gold
14128,10,580266,Gold
14129,3,627357,Platinum
14129,9,642092,Platinum
14129,11,428347,Gold
14129,12,266709,Silver
14130,1,840630,Platinum
14132,6,1062644,Vip
14132,7,532266,Gold
14132,8,1118789,Vip
14132,9,607849,Platinum
14132,10,733355,Platinum
14132,11,1662627,Vip
14132,12,550847,Gold
14133,1,555864,Gold
14133,8,502794,Gold
14135,1,1511775,Vip
14135,5,540743,Gold
14135,6,559709,Gold
14135,8,1309007,Vip
14135,9,566352,Gold
14135,11,1281441,Vip
14135,12,774189,Platinum
14138,10,1086749,Vip
14138,12,601609,Platinum
14139,10,726853,Platinum
14140,11,945650,Platinum
14140,12,688816,Platinum
14141,8,498459,Gold
14141,9,356854,Gold
14141,10,348673,Gold
14141,12,395659,Gold
14143,7,202418,Silver
14145,5,1972792,Vip
14145,7,3011104,SVip
14145,10,1557468,Vip
14146,3,1157700,Vip
14146,9,1856568,Vip
14146,12,2141579,Vip
14147,2,319534,Gold
14147,9,525448,Gold
14148,4,274785,Silver
14149,5,780691,Platinum
14150,11,616100,Platinum
14152,4,549763,Gold
14152,9,536251,Gold
14154,4,2352143,Vip
14155,3,207575,Silver
14156,1,29322210,SVip
14156,2,15103296,SVip
14156,3,17033595,SVip
14156,4,5240818,SVip
14156,5,9460490,SVip
14156,6,17056616,SVip
14156,7,46260802,SVip
14156,8,8499370,SVip
14156,9,34223252,SVip
14156,10,10315874,SVip
14156,11,11803684,SVip
14157,2,470526,Gold
14157,11,272181,Silver
14158,10,887389,Platinum
14159,3,795829,Platinum
14159,6,1340995,Vip
14159,7,1307469,Vip
14159,9,1677013,Vip
14159,10,1204424,Vip
14159,11,1436139,Vip
14161,3,459793,Gold
14161,5,963899,Platinum
14162,2,310584,Gold
14162,6,195216,Silver
14163,4,719948,Platinum
14163,5,590684,Gold
14163,7,1589980,Vip
14163,9,1374836,Vip
14164,9,2852333,Vip
14165,3,210529,Silver
14167,1,259315,Silver
14167,3,193416,Silver
14167,6,228725,Silver
14167,10,301949,Gold
14171,9,635904,Platinum
14173,5,199341,Silver
14173,10,226837,Silver
14173,11,361888,Gold
14174,11,235036,Silver
14175,1,563869,Gold
14175,6,1544200,Vip
14175,10,3524509,SVip
14176,1,211857,Silver
14176,2,517670,Gold
14177,6,189011,Silver
14177,9,771444,Platinum
14178,6,345002,Gold
14178,7,173838,Silver
14178,9,315461,Gold
14178,10,799954,Platinum
14178,11,431511,Gold
14178,12,731485,Platinum
14179,10,1226344,Vip
14180,1,979054,Platinum
14180,2,694253,Platinum
14180,3,1493316,Vip
14180,4,328186,Gold
14180,5,679797,Platinum
14180,6,555339,Gold
14180,7,347065,Gold
14180,8,540831,Gold
14180,9,260102,Silver
14180,10,261675,Silver
14180,11,594145,Gold
14184,10,791651,Platinum
14185,1,345492,Gold
14188,2,695704,Platinum
14188,5,634349,Platinum
14188,7,575896,Gold
14188,8,512338,Gold
14188,9,584706,Gold
14188,11,588027,Gold
14189,1,1117915,Vip
14189,2,375313,Gold
14189,3,549046,Gold
14189,4,557227,Gold
14189,5,625259,Platinum
14189,7,561912,Gold
14189,8,750643,Platinum
14189,9,630958,Platinum
14189,10,817189,Platinum
14189,11,1078690,Vip
14189,12,527126,Gold
14191,5,750066,Platinum
14191,6,1182522,Vip
14191,7,730559,Platinum
14191,8,1284290,Vip
14191,9,466768,Gold
14191,10,576787,Gold
14191,11,2453108,Vip
14191,12,744857,Platinum
14193,3,738599,Platinum
14193,10,753125,Platinum
14194,2,903628,Platinum
14194,3,1857197,Vip
14194,5,3196130,SVip
14194,6,981134,Platinum
14194,7,976240,Platinum
14194,8,1990622,Vip
14194,9,2289023,Vip
14194,10,3048512,SVip
14194,11,3750264,SVip
14194,12,846206,Platinum
14195,4,1448043,Vip
14195,5,320932,Gold
14196,8,586488,Gold
14198,4,320408,Gold
14198,7,303540,Gold
14198,9,300393,Gold
14198,11,301704,Gold
14199,5,324079,Gold
14201,4,190601,Silver
14201,5,328589,Gold
14201,6,81876,Silver
14201,7,192524,Silver
14201,9,185113,Silver
14201,10,210284,Silver
14204,12,263266,Silver
14205,3,389629,Gold
14205,11,426162,Gold
14206,4,573623,Gold
14208,9,265241,Silver
14209,1,608216,Platinum
14209,3,735208,Platinum
14209,5,549920,Gold
14209,7,766497,Platinum
14209,8,619980,Platinum
14209,11,344530,Gold
14210,1,635677,Platinum
14210,2,539747,Gold
14210,4,533944,Gold
14210,5,553766,Gold
14210,8,535220,Gold
14211,2,812994,Platinum
14211,4,514593,Gold
14211,5,262899,Silver
14211,9,750241,Platinum
14211,10,1576713,Vip
14212,9,1871199,Vip
14214,3,1116360,Vip
14214,6,320862,Gold
14214,7,134508,Silver
14214,10,96874,Silver
14214,11,87050,Silver
14215,1,1321680,Vip
14215,6,307927,Gold
14215,9,429378,Gold
14215,11,779275,Platinum
14216,11,2189789,Vip
14216,12,1025306,Vip
14217,1,301005,Gold
14217,2,154348,Silver
14217,3,227327,Silver
14217,4,197174,Silver
14217,5,353515,Gold
14217,6,289049,Silver
14217,7,167371,Silver
14217,9,672403,Platinum
14217,10,341681,Gold
14217,11,428889,Gold
14217,12,165151,Silver
14218,10,296251,Silver
14219,12,157215,Silver
14220,4,558346,Gold
14221,1,547036,Gold
14221,5,963200,Platinum
14221,6,1380657,Vip
14221,7,655814,Platinum
14221,8,1027824,Vip
14221,9,824846,Platinum
14221,10,601154,Platinum
14222,6,1194181,Vip
14223,3,532965,Gold
14223,7,614754,Platinum
14223,9,584775,Gold
14224,1,427036,Gold
14224,5,433101,Gold
14224,7,643578,Platinum
14224,8,261291,Silver
14226,3,1688393,Vip
14226,5,1269222,Vip
14226,9,324725,Gold
14226,11,589110,Gold
14227,2,1287751,Vip
14227,4,1026547,Vip
14227,5,1880061,Vip
14227,9,1105400,Vip
14227,11,557716,Gold
14229,1,798783,Platinum
14229,2,533419,Gold
14229,10,1372302,Vip
14231,2,540044,Gold
14231,4,540132,Gold
14231,6,537964,Gold
14232,3,1211678,Vip
14232,6,543260,Gold
14232,7,544956,Gold
14232,8,450284,Gold
14232,10,829845,Platinum
14233,1,176285,Silver
14233,2,926614,Platinum
14233,5,573606,Gold
14233,10,880327,Platinum
14234,10,753388,Platinum
14234,11,564813,Gold
14235,3,1486341,Vip
14235,4,724091,Platinum
14235,7,2688965,Vip
14235,9,597816,Gold
14236,9,527126,Gold
14238,1,256693,Silver
14239,1,278980,Silver
14239,2,359004,Gold
14239,3,752513,Platinum
14239,4,253372,Silver
14239,5,619858,Platinum
14239,8,210634,Silver
14239,9,1405129,Vip
14239,10,282232,Silver
14240,4,396533,Gold
14240,11,1159780,Vip
14241,6,373547,Gold
14242,1,241835,Silver
14242,4,248565,Silver
14243,1,574043,Gold
14243,2,593271,Gold
14243,4,652475,Platinum
14243,6,459881,Gold
14243,7,375155,Gold
14243,9,550917,Gold
14243,11,306599,Gold
14243,12,187770,Silver
14245,3,1756914,Vip
14245,5,1203235,Vip
14246,4,785970,Platinum
14246,7,909362,Platinum
14246,8,881324,Platinum
14247,3,239073,Silver
14248,1,528909,Gold
14250,9,2147994,Vip
14250,12,1180284,Vip
14251,10,2201536,Vip
14251,11,1989154,Vip
14251,12,843025,Platinum
14256,3,778209,Platinum
14257,1,1084004,Vip
14257,6,717466,Platinum
14257,7,535464,Gold
14257,8,2427832,Vip
14257,10,653542,Platinum
14258,1,5454144,SVip
14258,2,2038098,Vip
14258,3,1716675,Vip
14258,4,1395603,Vip
14258,5,2693947,Vip
14258,7,3108818,SVip
14258,9,3342280,SVip
14258,11,2397556,Vip
14259,7,209760,Silver
14261,9,1649675,Vip
14261,10,384035,Gold
14262,4,419520,Gold
14262,7,534014,Gold
14262,8,541006,Gold
14262,9,916476,Platinum
14262,10,374858,Gold
14262,11,1258175,Vip
14262,12,532615,Gold
14264,4,202243,Silver
14264,7,381535,Gold
14265,7,440583,Gold
14265,8,486171,Gold
14267,3,1461957,Vip
14267,6,1188430,Vip
14270,1,861152,Platinum
14271,4,196335,Silver
14272,3,230893,Silver
14272,9,534660,Gold
14273,4,197174,Silver
14273,5,185113,Silver
14273,7,404399,Gold
14273,10,192140,Silver
14276,2,596417,Gold
14276,6,662841,Platinum
14276,9,698046,Platinum
14277,5,2847544,Vip
14277,11,4473079,SVip
14280,5,234301,Silver
14282,3,565128,Gold
14282,4,187525,Silver
14282,5,1362915,Vip
14282,6,773140,Platinum
14282,8,426442,Gold
14282,9,526672,Gold
14282,11,1004925,Vip
14282,12,625259,Platinum
14284,9,440670,Gold
14284,11,599826,Gold
14285,6,10313,Silver
14285,9,2180682,Vip
14285,11,1147701,Vip
14286,4,3583539,SVip
14286,10,1123561,Vip
14286,11,3383953,SVip
14287,5,145573,Silver
14287,12,163175,Silver
14288,5,745696,Platinum
14289,2,563275,Gold
14289,4,257480,Silver
14289,5,217940,Silver
14289,6,226016,Silver
14289,7,190986,Silver
14289,12,137183,Silver
14290,9,513107,Gold
14290,10,1711326,Vip
14290,11,462398,Gold
14291,3,1721570,Vip
14291,5,1098757,Vip
14291,6,728496,Platinum
14291,8,568659,Gold
14291,10,1695594,Vip
14291,12,974842,Platinum
14292,3,809324,Platinum
14292,5,1157543,Vip
14292,7,2560820,Vip
14292,9,967937,Platinum
14292,10,2298025,Vip
14292,12,722483,Platinum
14293,2,250138,Silver
14293,7,404469,Gold
14293,12,536898,Gold
14295,10,290517,Silver
14297,3,406584,Gold
14297,10,860627,Platinum
14297,11,1014504,Vip
14298,1,5511618,SVip
14298,2,6959382,SVip
14298,3,4409504,SVip
14298,4,16880173,SVip
14298,5,4903629,SVip
14298,6,7607365,SVip
14298,7,6698842,SVip
14298,8,1046842,Vip
14298,9,15112543,SVip
14298,10,9361728,SVip
14298,11,2266386,Vip
14298,12,1114524,Vip
14299,1,1986951,Vip
14299,8,1522857,Vip
14299,9,710299,Platinum
14299,10,536740,Gold
14299,11,918661,Platinum
14299,12,506080,Gold
14300,11,75513,Silver
14301,8,1118964,Vip
14304,5,670270,Platinum
14305,7,1825261,Vip
14305,8,7429,Silver
14305,9,1416771,Vip
14306,9,2976739,Vip
14306,10,682384,Platinum
14307,1,852062,Platinum
14307,5,741886,Platinum
14307,7,1071366,Vip
14307,9,1202326,Vip
14309,2,770238,Platinum
14309,4,607412,Platinum
14309,6,653996,Platinum
14309,9,565792,Gold
14309,11,575022,Gold
14309,12,681492,Platinum
14311,4,542334,Gold
14312,1,541093,Gold
14312,2,221681,Silver
14312,3,275572,Silver
14312,6,455476,Gold
14312,9,336664,Gold
14312,10,986571,Platinum
14314,8,209760,Silver
14315,3,927139,Platinum
14315,6,569498,Gold
14315,7,1176666,Vip
14315,8,36358,Silver
14315,10,1627353,Vip
14317,10,888997,Platinum
14320,1,616187,Platinum
14320,5,218989,Silver
14321,1,571281,Gold
14321,6,524592,Gold
14321,8,478462,Gold
14321,9,576735,Gold
14321,11,524679,Gold
14323,4,524085,Gold
14323,8,533559,Gold
14326,4,321369,Gold
